seed_lot_id,species,storage_temperature,storage_relative_humidity,storage_duration_months,packaging_type,seed_moisture_content,dormancy_type,initial_viability,drying_method,germination_temperature,germination_relative_humidity,final_germination_percentage,viability_class,remaining_seed_stock,regeneration_needed
Eggplant_02152,Eggplant,5.39,71.51,111,vacuum,7.31,none,79.49,oven-dried,31.68,62.65,77.11,medium,2117,no
Eggplant_02153,Eggplant,18.83,26.05,501,foil,3.0,none,86.8,sun-dried,28.98,94.61,57.31,low,627,yes
Eggplant_02154,Eggplant,20.09,54.41,558,plastic,7.13,physiological,61.67,air-dried,26.32,83.96,24.23,non-viable,134,yes
Eggplant_02155,Eggplant,3.84,82.56,561,paper,11.41,none,65.13,oven-dried,26.83,67.27,20.51,non-viable,2495,yes
Eggplant_02156,Eggplant,30.86,29.93,379,plastic,4.65,physiological,89.78,oven-dried,32.46,66.82,61.24,low,10,yes
Eggplant_02157,Eggplant,36.5,27.06,119,foil,3.28,physiological,76.54,sun-dried,25.81,86.13,43.21,low,1388,yes
Eggplant_02158,Eggplant,19.7,53.24,534,plastic,7.18,none,80.94,silica_gel_dried,32.19,93.07,31.36,non-viable,2223,yes
Eggplant_02159,Eggplant,17.72,86.64,521,plastic,11.95,none,89.87,oven-dried,27.05,79.08,0.0,non-viable,2393,yes
Eggplant_02160,Eggplant,29.99,59.33,19,glass_jar,7.32,none,77.39,air-dried,26.61,81.51,58.26,low,436,yes
Eggplant_02161,Eggplant,5.63,85.5,242,plastic,11.85,none,76.53,air-dried,28.76,69.68,45.4,low,814,yes
Eggplant_02162,Eggplant,-3.85,58.91,95,paper,9.1,morphological,70.58,silica_gel_dried,29.02,65.75,69.23,medium,1180,no
Eggplant_02163,Eggplant,26.13,49.19,379,foil,5.39,none,68.93,silica_gel_dried,22.43,73.14,45.44,low,816,yes
Eggplant_02164,Eggplant,25.53,30.64,230,glass_jar,3.07,none,67.8,silica_gel_dried,27.48,85.39,65.84,medium,1635,no
Eggplant_02165,Eggplant,28.75,44.28,302,vacuum,4.3,physiological,82.13,oven-dried,23.98,61.75,57.99,low,1419,yes
Eggplant_02166,Eggplant,39.65,26.32,163,plastic,4.84,physiological,67.74,silica_gel_dried,34.01,73.9,21.04,non-viable,2806,yes
Eggplant_02167,Eggplant,39.16,54.85,105,plastic,8.43,none,58.37,sun-dried,29.99,87.51,0.0,non-viable,2649,yes
Eggplant_02168,Eggplant,21.54,55.37,104,glass_jar,5.12,physiological,94.74,oven-dried,22.8,89.32,91.55,high,788,no
Eggplant_02169,Eggplant,23.21,70.02,548,plastic,9.64,none,90.3,oven-dried,29.97,90.76,0.0,non-viable,382,yes
Eggplant_02170,Eggplant,20.61,63.61,276,plastic,8.07,none,88.53,silica_gel_dried,23.4,73.97,61.27,low,500,yes
Eggplant_02171,Eggplant,7.89,65.02,181,glass_jar,6.99,none,63.32,air-dried,28.3,67.17,61.02,low,1432,yes
Eggplant_02172,Eggplant,9.16,47.62,372,vacuum,3.97,none,72.97,silica_gel_dried,31.42,78.7,69.69,medium,911,no
Eggplant_02173,Eggplant,18.29,34.33,409,vacuum,3.88,none,67.48,silica_gel_dried,31.83,77.54,55.86,low,2354,yes
Eggplant_02174,Eggplant,36.37,67.75,283,paper,10.46,morphological,87.07,silica_gel_dried,28.9,67.57,0.0,non-viable,1894,yes
Eggplant_02175,Eggplant,13.78,75.83,227,foil,9.05,none,61.42,air-dried,24.72,91.45,40.92,low,899,yes
Eggplant_02176,Eggplant,3.5,34.29,237,plastic,5.97,physiological,76.25,air-dried,31.08,81.31,76.13,medium,10,yes
Eggplant_02177,Eggplant,1.55,39.33,509,vacuum,4.09,none,90.29,oven-dried,29.66,63.81,56.36,low,2394,yes
Eggplant_02178,Eggplant,29.87,80.27,149,foil,7.88,none,71.0,sun-dried,24.38,75.81,42.16,low,2611,yes
Eggplant_02179,Eggplant,38.5,32.7,44,paper,8.32,none,70.05,silica_gel_dried,24.82,90.44,0.09,non-viable,1517,yes
Eggplant_02180,Eggplant,12.36,36.98,211,plastic,6.6,none,76.64,silica_gel_dried,30.47,66.89,67.52,medium,1842,no
Eggplant_02181,Eggplant,-3.6,67.79,348,foil,5.76,morphological,68.45,sun-dried,25.79,77.73,70.02,medium,819,no
Eggplant_02182,Eggplant,36.25,31.24,102,foil,3.0,morphological,60.38,air-dried,34.98,68.36,39.06,non-viable,1592,yes
Eggplant_02183,Eggplant,23.22,87.98,330,foil,8.78,none,78.03,oven-dried,29.29,62.49,31.52,non-viable,1496,yes
Eggplant_02184,Eggplant,1.03,58.44,111,vacuum,5.25,none,68.49,oven-dried,34.15,73.3,67.18,medium,645,no
Eggplant_02185,Eggplant,40.88,30.58,381,foil,3.02,physiological,87.71,sun-dried,24.34,94.81,28.74,non-viable,1761,yes
Eggplant_02186,Eggplant,38.58,55.28,356,glass_jar,6.15,physiological,79.05,sun-dried,30.42,60.46,3.75,non-viable,2112,yes
Eggplant_02187,Eggplant,28.93,32.13,298,plastic,5.32,none,73.63,silica_gel_dried,26.85,86.96,48.77,low,2449,yes
Eggplant_02188,Eggplant,31.79,72.36,421,paper,9.32,none,70.19,sun-dried,32.28,63.77,3.2,non-viable,1664,yes
Eggplant_02189,Eggplant,4.87,38.16,588,foil,3.76,none,85.45,silica_gel_dried,23.65,81.74,39.59,non-viable,1357,yes
Eggplant_02190,Eggplant,35.08,46.41,279,vacuum,3.9,none,59.66,oven-dried,33.89,77.43,34.9,non-viable,592,yes
Eggplant_02191,Eggplant,-0.51,71.87,526,foil,7.55,none,57.28,sun-dried,22.08,63.74,32.5,non-viable,1701,yes
Eggplant_02192,Eggplant,13.54,49.67,91,vacuum,4.49,physiological,75.59,air-dried,26.66,82.46,77.65,medium,2277,no
Eggplant_02193,Eggplant,7.95,84.3,589,foil,8.75,none,77.27,sun-dried,31.72,94.05,23.63,non-viable,2100,yes
Eggplant_02194,Eggplant,-1.44,83.25,268,glass_jar,9.33,none,82.88,oven-dried,28.22,75.4,66.67,medium,125,yes
Eggplant_02195,Eggplant,-2.62,52.46,258,vacuum,5.22,none,96.75,air-dried,34.16,81.37,94.64,high,265,no
Eggplant_02196,Eggplant,37.52,53.06,412,paper,8.6,physiological,83.98,air-dried,22.18,73.44,2.84,non-viable,67,yes
Eggplant_02197,Eggplant,4.47,65.5,296,foil,6.38,none,93.51,silica_gel_dried,29.92,79.76,90.59,high,438,no
Eggplant_02198,Eggplant,41.82,61.76,70,glass_jar,6.68,physiological,90.11,oven-dried,29.82,91.06,0.08,non-viable,1082,yes
Eggplant_02199,Eggplant,32.31,49.66,541,vacuum,5.46,none,87.82,silica_gel_dried,28.51,64.17,1.62,non-viable,93,yes
Eggplant_02200,Eggplant,14.79,63.35,544,plastic,9.71,morphological,83.39,silica_gel_dried,24.4,78.23,32.66,non-viable,10,yes
Eggplant_02201,Eggplant,4.43,86.04,144,foil,7.74,none,60.85,sun-dried,30.96,63.27,48.14,low,601,yes
Eggplant_02202,Eggplant,24.6,49.84,55,glass_jar,6.63,physiological,93.33,silica_gel_dried,23.66,88.92,78.76,medium,952,no
Eggplant_02203,Eggplant,16.11,29.69,489,plastic,6.1,none,81.9,silica_gel_dried,27.42,81.04,36.81,non-viable,400,yes
Eggplant_02204,Eggplant,22.11,39.28,36,vacuum,3.32,none,86.5,silica_gel_dried,28.3,81.99,87.33,high,1810,no
Eggplant_02205,Eggplant,13.66,35.24,259,plastic,5.34,physiological,57.17,sun-dried,28.56,94.67,55.86,low,10,yes
Eggplant_02206,Eggplant,33.65,50.47,529,paper,8.87,none,96.93,air-dried,28.92,67.67,0.74,non-viable,1132,yes
Eggplant_02207,Eggplant,23.69,71.49,570,foil,7.86,morphological,75.33,oven-dried,23.66,65.78,2.37,non-viable,10,yes
Eggplant_02208,Eggplant,-0.45,26.37,355,foil,3.47,physiological,71.74,silica_gel_dried,22.13,61.24,72.88,medium,2031,no
Eggplant_02209,Eggplant,23.81,79.63,193,plastic,10.65,none,59.41,sun-dried,32.0,80.8,0.0,non-viable,2803,yes
Eggplant_02210,Eggplant,25.77,75.91,49,foil,7.11,physiological,77.33,oven-dried,32.45,91.94,52.39,low,711,yes
Eggplant_02211,Eggplant,34.32,62.99,40,plastic,7.23,morphological,76.42,air-dried,27.55,90.43,45.69,low,2261,yes
Eggplant_02212,Eggplant,36.51,21.7,434,foil,3.0,physiological,75.83,oven-dried,26.83,84.55,35.18,non-viable,2205,yes
Eggplant_02213,Eggplant,40.95,37.17,545,paper,7.4,morphological,70.76,silica_gel_dried,26.78,92.7,0.0,non-viable,2601,yes
Eggplant_02214,Eggplant,25.4,27.94,142,plastic,4.68,morphological,90.45,silica_gel_dried,32.65,75.2,80.61,medium,2383,no
Eggplant_02215,Eggplant,9.37,44.59,529,plastic,6.36,none,88.49,air-dried,28.14,83.07,42.86,low,1774,yes
Eggplant_02216,Eggplant,34.5,43.67,496,paper,8.85,none,73.01,silica_gel_dried,32.8,77.04,1.64,non-viable,2461,yes
Eggplant_02217,Eggplant,9.71,60.63,388,plastic,9.33,none,99.0,silica_gel_dried,26.34,65.29,64.5,low,2374,yes
Eggplant_02218,Eggplant,34.07,20.49,273,vacuum,3.07,none,91.4,air-dried,33.92,66.62,56.83,low,1914,yes
Eggplant_02219,Eggplant,10.65,51.11,12,vacuum,4.86,none,79.08,silica_gel_dried,26.16,80.4,79.83,medium,520,no
Eggplant_02220,Eggplant,19.97,37.68,60,glass_jar,3.82,physiological,63.06,sun-dried,30.5,75.11,63.41,low,1024,yes
Eggplant_02221,Eggplant,36.39,52.13,414,plastic,6.86,none,62.77,sun-dried,30.55,66.53,2.08,non-viable,2244,yes
Eggplant_02222,Eggplant,12.08,37.13,123,foil,4.26,none,96.04,silica_gel_dried,25.32,90.61,95.39,high,385,no
Eggplant_02223,Eggplant,25.79,85.49,43,plastic,12.32,none,80.63,air-dried,24.7,81.18,47.15,low,700,yes
Eggplant_02224,Eggplant,35.19,29.07,128,plastic,5.79,none,76.16,air-dried,33.26,84.39,45.64,low,661,yes
Eggplant_02225,Eggplant,11.84,27.34,191,paper,6.88,none,69.86,air-dried,28.55,76.95,63.23,low,390,yes
Eggplant_02226,Eggplant,15.67,76.18,311,vacuum,6.92,none,58.54,sun-dried,27.22,78.2,39.99,non-viable,2045,yes
Eggplant_02227,Eggplant,12.42,91.81,116,paper,13.08,none,88.12,silica_gel_dried,26.08,79.9,47.15,low,1249,yes
Eggplant_02228,Eggplant,26.78,55.56,492,paper,9.45,none,98.88,air-dried,30.23,62.57,0.24,non-viable,286,yes
Eggplant_02229,Eggplant,13.53,46.28,280,vacuum,4.86,physiological,90.35,sun-dried,24.04,89.94,89.58,high,1201,no
Eggplant_02230,Eggplant,0.57,66.51,7,vacuum,6.15,none,62.93,air-dried,27.71,73.01,63.66,low,1928,yes
Eggplant_02231,Eggplant,16.52,63.77,228,paper,10.15,none,78.21,air-dried,31.01,74.82,55.18,low,232,yes
Eggplant_02232,Eggplant,8.48,44.07,332,paper,8.14,none,80.66,air-dried,22.47,82.11,58.31,low,1455,yes
Eggplant_02233,Eggplant,13.82,90.06,322,vacuum,9.03,none,62.63,air-dried,32.93,91.18,34.31,non-viable,298,yes
Eggplant_02234,Eggplant,36.73,67.35,92,paper,11.85,physiological,92.15,silica_gel_dried,28.03,73.52,0.0,non-viable,2554,yes
Eggplant_02235,Eggplant,-1.21,44.16,209,plastic,6.87,none,83.3,sun-dried,27.18,91.92,80.36,medium,1157,no
Eggplant_02236,Eggplant,38.34,28.91,32,foil,3.62,physiological,74.47,air-dried,25.84,60.3,47.48,low,1305,yes
Eggplant_02237,Eggplant,41.51,32.96,346,vacuum,3.0,none,71.93,silica_gel_dried,34.49,79.17,26.17,non-viable,549,yes
Eggplant_02238,Eggplant,24.9,40.29,200,vacuum,4.28,physiological,76.86,oven-dried,32.19,88.08,67.23,medium,1267,no
Eggplant_02239,Eggplant,5.69,78.18,524,foil,8.19,physiological,99.0,silica_gel_dried,28.4,81.05,41.98,low,1910,yes
Eggplant_02240,Eggplant,39.34,28.36,563,plastic,5.08,none,85.41,oven-dried,22.03,93.08,0.0,non-viable,1618,yes
Eggplant_02241,Eggplant,3.7,42.95,452,paper,7.12,physiological,68.27,oven-dried,29.55,68.33,47.95,low,10,yes
Eggplant_02242,Eggplant,24.2,22.96,354,glass_jar,3.4,none,93.29,air-dried,22.36,88.37,88.94,high,38,yes
Eggplant_02243,Eggplant,28.01,23.88,547,foil,3.0,none,86.41,silica_gel_dried,30.51,94.77,38.63,non-viable,240,yes
Eggplant_02244,Eggplant,32.91,46.0,132,paper,8.8,morphological,97.25,silica_gel_dried,30.27,89.15,0.82,non-viable,396,yes
Eggplant_02245,Eggplant,23.31,76.84,25,vacuum,7.42,physiological,90.31,silica_gel_dried,29.06,93.52,78.67,medium,861,no
Eggplant_02246,Eggplant,7.04,73.24,185,vacuum,7.16,none,65.17,oven-dried,28.15,70.71,59.61,low,1439,yes
Eggplant_02247,Eggplant,15.95,35.04,185,paper,8.22,physiological,70.24,silica_gel_dried,34.85,79.0,47.16,low,2583,yes
Eggplant_02248,Eggplant,-3.57,61.34,243,vacuum,5.59,none,93.26,oven-dried,24.87,94.4,91.38,high,2057,no
Eggplant_02249,Eggplant,11.75,24.52,356,foil,3.07,none,72.44,sun-dried,31.11,70.56,73.59,medium,2429,no
Eggplant_02250,Eggplant,1.43,75.52,77,plastic,9.68,none,62.66,air-dried,23.65,80.73,57.74,low,952,yes
Eggplant_02251,Eggplant,23.28,48.3,47,foil,5.34,none,78.69,silica_gel_dried,34.13,71.1,78.9,medium,2916,no
Eggplant_02252,Eggplant,16.93,91.94,298,plastic,10.23,none,77.32,oven-dried,22.17,82.02,44.31,low,1475,yes
Eggplant_02253,Eggplant,11.54,84.99,457,vacuum,8.22,physiological,96.29,air-dried,26.67,93.5,40.13,low,290,yes
Eggplant_02254,Eggplant,25.75,68.14,246,plastic,8.74,none,92.58,air-dried,32.86,66.17,33.8,non-viable,2188,yes
Eggplant_02255,Eggplant,31.84,91.62,401,plastic,11.12,none,67.54,air-dried,26.5,72.27,0.0,non-viable,1639,yes
Eggplant_02256,Eggplant,-4.78,28.45,316,foil,3.61,none,81.68,sun-dried,22.67,85.55,79.31,medium,2656,no
Eggplant_02257,Eggplant,10.51,56.03,382,vacuum,4.91,physiological,67.02,air-dried,30.61,82.63,62.5,low,2794,yes
Eggplant_02258,Eggplant,36.31,83.65,277,foil,8.08,none,83.3,oven-dried,34.88,60.86,0.3,non-viable,1948,yes
Eggplant_02259,Eggplant,24.7,37.2,234,vacuum,3.01,none,64.62,oven-dried,32.55,88.02,61.43,low,1850,yes
Eggplant_02260,Eggplant,8.86,49.65,323,plastic,7.0,none,70.85,air-dried,27.97,71.24,64.34,low,2376,yes
Eggplant_02261,Eggplant,-1.37,34.39,388,plastic,6.52,physiological,77.63,air-dried,24.24,69.84,73.17,medium,792,no
Eggplant_02262,Eggplant,12.89,44.74,252,glass_jar,5.48,physiological,81.52,air-dried,26.38,80.43,77.22,medium,1059,no
Eggplant_02263,Eggplant,12.07,74.89,373,foil,7.29,morphological,61.22,air-dried,24.7,73.85,42.17,low,771,yes
Eggplant_02264,Eggplant,10.71,70.0,467,paper,10.25,none,58.11,sun-dried,31.66,82.75,31.2,non-viable,2736,yes
Eggplant_02265,Eggplant,26.75,48.38,433,plastic,6.16,none,75.66,air-dried,32.74,75.9,43.24,low,1962,yes
Eggplant_02266,Eggplant,6.53,57.87,354,foil,5.13,physiological,84.6,silica_gel_dried,25.47,62.73,86.37,high,1164,no
Eggplant_02267,Eggplant,26.41,67.13,88,paper,10.64,none,66.52,sun-dried,25.42,83.57,43.53,low,1780,yes
Eggplant_02268,Eggplant,3.79,61.63,32,foil,6.14,none,71.19,sun-dried,31.6,91.08,72.99,medium,1952,no
Eggplant_02269,Eggplant,30.19,53.05,480,foil,5.16,none,79.95,oven-dried,26.34,63.76,39.85,non-viable,71,yes
Eggplant_02270,Eggplant,1.78,60.11,130,glass_jar,6.54,morphological,66.56,silica_gel_dried,26.9,68.88,66.65,medium,1840,no
Eggplant_02271,Eggplant,-4.9,50.04,549,vacuum,4.9,none,86.61,oven-dried,31.82,73.24,50.43,low,1927,yes
Eggplant_02272,Eggplant,35.2,58.36,528,vacuum,5.3,physiological,90.85,silica_gel_dried,28.99,88.17,2.92,non-viable,571,yes
Eggplant_02273,Eggplant,20.41,67.45,67,vacuum,7.45,none,83.84,air-dried,25.83,85.05,67.88,medium,1955,no
Eggplant_02274,Eggplant,-1.94,63.88,110,plastic,9.03,morphological,77.2,air-dried,31.01,77.37,76.3,medium,1619,no
Eggplant_02275,Eggplant,18.14,58.1,181,plastic,8.39,physiological,73.71,sun-dried,28.1,79.0,53.75,low,726,yes
Eggplant_02276,Eggplant,-2.23,73.58,487,vacuum,7.2,physiological,91.35,oven-dried,31.02,76.26,59.54,low,165,yes
Eggplant_02277,Eggplant,16.86,27.63,216,vacuum,3.0,physiological,81.45,sun-dried,34.69,75.75,79.77,medium,1747,no
Eggplant_02278,Eggplant,36.18,30.75,377,foil,3.2,physiological,77.88,air-dried,32.92,78.99,39.77,non-viable,1439,yes
Eggplant_02279,Eggplant,12.96,53.14,285,foil,5.24,none,83.05,oven-dried,27.75,83.93,83.47,medium,1249,no
Eggplant_02280,Eggplant,24.98,77.99,18,vacuum,7.39,none,92.14,silica_gel_dried,31.77,65.58,80.61,medium,460,no
Eggplant_02281,Eggplant,8.23,31.7,368,paper,6.02,physiological,93.63,air-dried,27.04,89.74,85.37,high,476,no
Eggplant_02282,Eggplant,1.62,52.67,597,paper,9.09,physiological,94.08,sun-dried,34.2,71.42,33.93,non-viable,2111,yes
Eggplant_02283,Eggplant,6.98,66.01,18,vacuum,6.01,none,85.38,oven-dried,25.35,83.17,85.7,high,1633,no
Eggplant_02284,Eggplant,39.78,76.56,444,plastic,9.03,none,68.18,air-dried,27.73,78.74,0.0,non-viable,128,yes
Eggplant_02285,Eggplant,2.97,44.91,146,paper,9.0,physiological,63.61,air-dried,26.04,76.51,62.3,low,1613,yes
Eggplant_02286,Eggplant,14.32,78.51,372,vacuum,6.42,none,80.81,sun-dried,24.32,71.96,54.0,low,2049,yes
Eggplant_02287,Eggplant,39.16,60.97,100,paper,8.99,physiological,80.27,air-dried,32.89,73.74,0.21,non-viable,2106,yes
Eggplant_02288,Eggplant,-2.24,38.83,222,foil,4.15,none,97.41,silica_gel_dried,23.72,61.27,96.93,high,238,no
Eggplant_02289,Eggplant,2.28,34.27,398,foil,3.69,none,58.75,sun-dried,34.77,64.88,50.32,low,1078,yes
Eggplant_02290,Eggplant,29.86,90.42,437,plastic,10.68,morphological,64.05,oven-dried,31.25,79.63,0.14,non-viable,177,yes
Eggplant_02291,Eggplant,22.8,58.26,567,paper,10.47,none,80.88,silica_gel_dried,25.19,61.56,1.21,non-viable,2627,yes
Eggplant_02292,Eggplant,24.51,65.3,402,plastic,8.85,physiological,61.89,oven-dried,25.7,88.93,0.69,non-viable,492,yes
Eggplant_02293,Eggplant,33.38,48.39,52,foil,5.23,morphological,86.38,air-dried,33.05,73.46,55.7,low,1755,yes
Eggplant_02294,Eggplant,11.57,40.91,471,foil,3.58,none,94.14,silica_gel_dried,26.24,62.26,62.43,low,2420,yes
Eggplant_02295,Eggplant,-2.19,65.72,447,paper,10.39,physiological,70.71,air-dried,24.29,73.56,40.93,low,1349,yes
Eggplant_02296,Eggplant,13.77,91.64,239,vacuum,9.32,none,73.7,oven-dried,26.03,70.41,41.75,low,1085,yes
Eggplant_02297,Eggplant,11.37,79.16,51,paper,11.56,none,57.84,sun-dried,26.43,82.79,42.04,low,2512,yes
Eggplant_02298,Eggplant,16.31,70.26,149,paper,10.43,none,83.03,sun-dried,30.45,67.32,55.56,low,381,yes
Eggplant_02299,Eggplant,27.56,82.14,310,foil,7.97,none,80.53,oven-dried,27.48,62.38,6.34,non-viable,1705,yes
Eggplant_02300,Eggplant,2.99,22.04,360,vacuum,3.0,none,89.11,silica_gel_dried,32.11,66.25,88.61,high,417,no
Eggplant_02301,Eggplant,25.58,39.11,547,foil,4.87,morphological,85.35,sun-dried,30.51,81.28,32.26,non-viable,2211,yes
Eggplant_02302,Eggplant,18.24,32.41,401,foil,4.78,physiological,83.46,silica_gel_dried,25.32,80.35,60.67,low,1662,yes
Eggplant_02303,Eggplant,26.48,47.18,1,foil,5.46,none,97.75,oven-dried,29.93,69.28,96.42,high,1744,no
Eggplant_02304,Eggplant,-3.18,91.69,377,plastic,9.38,physiological,90.11,silica_gel_dried,25.4,80.52,60.06,low,10,yes
Eggplant_02305,Eggplant,6.83,86.34,242,plastic,10.4,physiological,63.08,silica_gel_dried,29.96,89.48,38.19,non-viable,1345,yes
Eggplant_02306,Eggplant,24.97,32.02,96,vacuum,3.0,none,73.97,air-dried,29.71,81.23,73.98,medium,1634,no
Eggplant_02307,Eggplant,6.09,31.46,303,paper,7.2,morphological,87.12,air-dried,30.5,94.47,81.45,medium,1744,no
Eggplant_02308,Eggplant,0.82,46.73,109,plastic,6.81,none,61.36,air-dried,28.53,76.32,62.91,low,2923,yes
Eggplant_02309,Eggplant,1.91,85.07,6,vacuum,7.45,none,77.71,sun-dried,32.06,81.21,66.25,medium,444,no
Eggplant_02310,Eggplant,23.49,66.68,456,foil,6.75,physiological,97.16,air-dried,26.25,61.44,49.22,low,717,yes
Eggplant_02311,Eggplant,16.6,32.0,90,vacuum,3.83,physiological,73.91,air-dried,32.18,68.43,73.0,medium,2784,no
Eggplant_02312,Eggplant,13.0,70.69,133,foil,7.42,none,85.46,silica_gel_dried,30.2,86.66,74.94,medium,115,yes
Eggplant_02313,Eggplant,-2.53,62.73,403,paper,7.72,none,68.88,silica_gel_dried,29.02,82.34,57.99,low,1799,yes
Eggplant_02314,Eggplant,36.73,68.89,230,plastic,8.25,none,61.47,sun-dried,30.64,77.81,0.57,non-viable,10,yes
Eggplant_02315,Eggplant,22.05,51.72,207,plastic,7.27,none,77.62,silica_gel_dried,29.83,81.66,55.91,low,149,yes
Eggplant_02316,Eggplant,41.86,61.46,385,vacuum,6.61,physiological,62.3,silica_gel_dried,28.32,79.94,0.0,non-viable,1098,yes
Eggplant_02317,Eggplant,-3.36,51.86,306,foil,5.28,none,60.12,sun-dried,34.28,71.91,62.33,low,502,yes
Eggplant_02318,Eggplant,-1.25,53.93,442,vacuum,5.21,none,77.38,oven-dried,25.89,79.72,58.46,low,249,yes
Eggplant_02319,Eggplant,4.6,22.39,198,vacuum,3.0,physiological,68.45,air-dried,23.81,65.1,65.74,medium,1165,no
Eggplant_02320,Eggplant,-1.87,33.76,135,plastic,5.34,none,85.43,silica_gel_dried,25.21,69.8,86.96,high,53,yes
Eggplant_02321,Eggplant,1.55,20.56,224,vacuum,3.0,none,95.92,silica_gel_dried,30.9,92.39,96.37,high,2596,no
Eggplant_02322,Eggplant,40.82,49.64,154,foil,4.32,none,64.31,sun-dried,34.94,92.27,27.25,non-viable,794,yes
Eggplant_02323,Eggplant,2.86,64.83,102,plastic,7.87,morphological,85.56,silica_gel_dried,25.67,88.04,84.41,medium,798,no
Eggplant_02324,Eggplant,-4.11,78.5,135,glass_jar,8.56,physiological,84.51,oven-dried,33.53,94.39,75.54,medium,539,no
Eggplant_02325,Eggplant,17.27,81.49,485,foil,8.4,morphological,71.7,air-dried,30.91,78.21,28.18,non-viable,1118,yes
Eggplant_02326,Eggplant,33.44,33.56,141,plastic,6.45,none,72.86,air-dried,24.25,67.78,46.64,low,97,yes
Eggplant_02327,Eggplant,17.2,46.17,136,foil,5.26,morphological,61.19,oven-dried,32.98,80.85,61.99,low,2354,yes
Eggplant_02328,Eggplant,3.18,90.9,465,plastic,11.04,morphological,83.38,sun-dried,25.46,81.47,32.14,non-viable,1083,yes
Eggplant_02329,Eggplant,32.46,81.09,220,foil,8.71,morphological,88.29,silica_gel_dried,29.51,82.22,0.7,non-viable,2470,yes
Eggplant_02330,Eggplant,8.52,86.26,332,paper,12.41,none,68.89,oven-dried,23.66,92.79,39.4,non-viable,1632,yes
Eggplant_02331,Eggplant,10.7,57.99,308,foil,5.8,none,98.23,oven-dried,33.9,70.5,95.54,high,2276,no
Eggplant_02332,Eggplant,15.61,51.65,78,plastic,7.4,none,56.01,sun-dried,34.76,64.73,51.81,low,727,yes
Eggplant_02333,Eggplant,30.94,85.17,598,glass_jar,10.03,none,68.62,silica_gel_dried,27.88,78.29,0.0,non-viable,1856,yes
Eggplant_02334,Eggplant,10.04,33.97,372,plastic,5.39,morphological,74.65,air-dried,26.88,92.64,71.29,medium,784,no
Eggplant_02335,Eggplant,21.07,22.07,558,glass_jar,3.19,none,63.66,sun-dried,23.3,66.27,32.98,non-viable,1327,yes
Eggplant_02336,Eggplant,16.41,72.89,327,plastic,9.1,none,78.28,silica_gel_dried,27.09,78.87,52.61,low,76,yes
Eggplant_02337,Eggplant,29.35,50.4,562,foil,5.81,physiological,58.43,sun-dried,34.8,63.11,12.52,non-viable,1460,yes
Eggplant_02338,Eggplant,2.44,91.37,190,plastic,10.66,physiological,68.74,silica_gel_dried,28.39,84.8,45.58,low,2410,yes
Eggplant_02339,Eggplant,12.19,62.29,539,vacuum,5.78,physiological,68.25,air-dried,24.13,79.31,32.46,non-viable,1058,yes
Eggplant_02340,Eggplant,17.37,46.99,97,plastic,6.14,physiological,63.37,oven-dried,25.05,70.27,60.91,low,810,yes
Eggplant_02341,Eggplant,38.29,44.33,582,paper,8.36,morphological,71.0,air-dried,22.06,70.46,2.28,non-viable,1361,yes
Eggplant_02342,Eggplant,13.01,47.03,163,plastic,6.75,morphological,65.58,oven-dried,23.12,78.86,62.07,low,1923,yes
Eggplant_02343,Eggplant,15.88,44.77,282,plastic,7.35,none,77.62,oven-dried,25.55,69.92,55.44,low,614,yes
Eggplant_02344,Eggplant,40.24,75.3,255,paper,12.78,physiological,93.97,silica_gel_dried,23.75,94.15,0.0,non-viable,2554,yes
Eggplant_02345,Eggplant,1.38,21.72,482,vacuum,3.0,none,83.59,oven-dried,29.12,80.45,61.61,low,21,yes
Eggplant_02346,Eggplant,33.76,24.56,188,foil,3.0,physiological,92.35,silica_gel_dried,23.07,87.33,70.26,medium,10,yes
Eggplant_02347,Eggplant,7.59,29.14,403,foil,3.1,physiological,97.65,silica_gel_dried,32.16,88.91,86.44,high,346,no
Eggplant_02348,Eggplant,20.11,28.98,386,foil,3.94,morphological,89.65,silica_gel_dried,32.02,64.82,76.49,medium,1420,no
Eggplant_02349,Eggplant,-4.96,67.95,147,foil,6.6,none,67.86,sun-dried,22.38,91.2,68.38,medium,651,no
Eggplant_02350,Eggplant,7.93,43.33,255,plastic,6.37,none,75.6,oven-dried,29.78,88.87,75.14,medium,2246,no
Eggplant_02351,Eggplant,4.66,76.6,100,plastic,9.73,none,76.95,air-dried,32.95,78.0,69.28,medium,1514,no
Eggplant_02352,Eggplant,30.46,84.62,547,paper,13.16,none,83.0,sun-dried,31.57,88.53,1.74,non-viable,140,yes
Eggplant_02353,Eggplant,25.11,78.3,119,plastic,9.73,none,95.59,silica_gel_dried,30.91,79.2,60.32,low,2841,yes
Eggplant_02354,Eggplant,10.08,86.42,453,plastic,10.67,none,84.97,sun-dried,22.81,85.33,36.57,non-viable,1456,yes
Eggplant_02355,Eggplant,41.85,39.28,80,plastic,6.25,none,89.25,oven-dried,33.11,62.15,0.0,non-viable,313,yes
Eggplant_02356,Eggplant,9.23,30.56,131,glass_jar,3.69,none,76.06,sun-dried,28.64,85.24,77.91,medium,2520,no
Eggplant_02357,Eggplant,-4.62,81.06,320,plastic,11.31,none,75.33,silica_gel_dried,33.16,66.77,55.0,low,2455,yes
