seed_lot_id,species,storage_temperature,storage_relative_humidity,storage_duration_months,packaging_type,seed_moisture_content,dormancy_type,initial_viability,drying_method,germination_temperature,germination_relative_humidity,final_germination_percentage,viability_class,remaining_seed_stock,regeneration_needed
Chili_Pepper_01818,Chili Pepper,-2.57,22.94,76,plastic,4.44,physiological,53.6,sun-dried,23.3,67.37,51.71,low,1766,yes
Chili_Pepper_01819,Chili Pepper,13.4,37.43,523,vacuum,3.15,none,95.22,oven-dried,33.34,66.07,55.55,low,1571,yes
Chili_Pepper_01820,Chili Pepper,14.7,69.71,370,vacuum,7.28,physiological,75.48,air-dried,26.78,69.65,53.97,low,1887,yes
Chili_Pepper_01821,Chili Pepper,24.86,81.25,261,plastic,10.61,none,75.13,air-dried,26.78,72.72,8.99,non-viable,403,yes
Chili_Pepper_01822,Chili Pepper,4.64,38.57,78,foil,4.35,none,69.82,silica_gel_dried,30.62,80.6,69.24,medium,359,no
Chili_Pepper_01823,Chili Pepper,19.19,49.23,502,plastic,7.92,none,62.94,silica_gel_dried,30.05,76.43,28.68,non-viable,1254,yes
Chili_Pepper_01824,Chili Pepper,15.33,51.48,175,vacuum,4.56,none,74.57,silica_gel_dried,29.99,63.14,75.3,medium,262,no
Chili_Pepper_01825,Chili Pepper,16.16,73.85,238,plastic,8.38,none,70.62,air-dried,25.47,74.89,47.8,low,1463,yes
Chili_Pepper_01826,Chili Pepper,12.22,22.22,282,plastic,3.97,none,66.39,silica_gel_dried,23.49,70.0,68.08,medium,1667,no
Chili_Pepper_01827,Chili Pepper,34.04,29.24,316,plastic,4.96,morphological,84.99,oven-dried,33.12,75.02,52.2,low,2289,yes
Chili_Pepper_01828,Chili Pepper,7.34,81.27,418,paper,11.91,none,80.37,silica_gel_dried,27.85,74.52,42.09,low,126,yes
Chili_Pepper_01829,Chili Pepper,0.98,23.71,41,plastic,4.62,physiological,78.52,silica_gel_dried,24.13,61.66,74.07,medium,2556,no
Chili_Pepper_01830,Chili Pepper,18.55,20.11,364,foil,3.0,none,74.41,air-dried,22.68,61.77,74.22,medium,2346,no
Chili_Pepper_01831,Chili Pepper,-0.53,82.12,130,plastic,9.67,physiological,97.28,air-dried,21.12,86.77,81.1,medium,1871,no
Chili_Pepper_01832,Chili Pepper,39.25,66.53,531,foil,6.4,none,85.93,oven-dried,32.33,74.36,0.35,non-viable,593,yes
Chili_Pepper_01833,Chili Pepper,9.04,61.75,62,plastic,7.87,none,84.32,air-dried,26.83,81.78,84.62,medium,2694,no
Chili_Pepper_01834,Chili Pepper,-4.89,74.16,66,plastic,8.08,none,54.59,sun-dried,30.97,73.42,49.62,low,1484,yes
Chili_Pepper_01835,Chili Pepper,26.8,25.22,125,plastic,4.86,none,89.15,air-dried,20.66,73.73,82.66,medium,924,no
Chili_Pepper_01836,Chili Pepper,-1.08,24.13,285,plastic,5.01,none,82.41,sun-dried,27.78,68.95,81.68,medium,714,no
Chili_Pepper_01837,Chili Pepper,22.73,80.64,433,plastic,9.38,none,93.31,air-dried,25.31,72.82,35.42,non-viable,2239,yes
Chili_Pepper_01838,Chili Pepper,35.25,63.4,324,plastic,8.16,morphological,92.67,silica_gel_dried,22.28,92.66,0.0,non-viable,1466,yes
Chili_Pepper_01839,Chili Pepper,33.03,32.16,554,paper,6.68,none,84.61,air-dried,34.47,60.77,0.55,non-viable,546,yes
Chili_Pepper_01840,Chili Pepper,-0.28,27.95,45,vacuum,3.36,physiological,77.38,sun-dried,31.7,79.98,75.98,medium,1684,no
Chili_Pepper_01841,Chili Pepper,-2.73,88.04,49,plastic,11.41,none,86.15,oven-dried,23.53,80.61,67.83,medium,2392,no
Chili_Pepper_01842,Chili Pepper,9.56,61.95,102,vacuum,5.11,none,62.66,sun-dried,25.95,89.01,57.55,low,2653,yes
Chili_Pepper_01843,Chili Pepper,13.49,90.58,409,vacuum,7.87,none,70.82,air-dried,27.07,84.81,37.44,non-viable,343,yes
Chili_Pepper_01844,Chili Pepper,28.13,26.43,433,vacuum,3.0,physiological,64.43,oven-dried,28.2,80.62,48.77,low,127,yes
Chili_Pepper_01845,Chili Pepper,31.67,56.07,368,foil,6.06,none,65.49,silica_gel_dried,32.93,67.39,43.12,low,2834,yes
Chili_Pepper_01846,Chili Pepper,1.33,49.65,325,foil,5.54,morphological,87.1,sun-dried,22.85,85.68,83.87,medium,2707,no
Chili_Pepper_01847,Chili Pepper,12.42,38.03,66,paper,7.49,physiological,95.65,air-dried,26.54,63.2,94.9,high,881,no
Chili_Pepper_01848,Chili Pepper,23.01,40.5,412,plastic,6.62,none,99.0,silica_gel_dried,24.19,83.46,58.03,low,2148,yes
Chili_Pepper_01849,Chili Pepper,28.75,23.5,183,foil,3.49,none,69.96,sun-dried,29.58,79.94,69.48,medium,1622,no
Chili_Pepper_01850,Chili Pepper,27.11,70.4,10,foil,7.22,none,73.27,air-dried,25.94,71.21,75.08,medium,2192,no
Chili_Pepper_01851,Chili Pepper,9.06,75.64,468,plastic,9.32,none,70.0,oven-dried,23.56,65.45,32.31,non-viable,387,yes
Chili_Pepper_01852,Chili Pepper,19.77,25.16,465,plastic,5.41,none,70.5,sun-dried,23.83,61.7,39.0,non-viable,1350,yes
Chili_Pepper_01853,Chili Pepper,14.38,61.94,309,plastic,8.29,none,93.36,oven-dried,29.8,60.17,68.42,medium,1784,no
Chili_Pepper_01854,Chili Pepper,-1.66,62.08,438,plastic,7.86,none,85.44,silica_gel_dried,32.15,78.45,64.42,low,2663,yes
Chili_Pepper_01855,Chili Pepper,3.19,72.68,53,foil,6.56,none,64.05,oven-dried,23.28,84.36,58.69,low,2859,yes
Chili_Pepper_01856,Chili Pepper,21.96,88.72,476,vacuum,8.87,none,67.12,air-dried,22.02,73.66,27.65,non-viable,811,yes
Chili_Pepper_01857,Chili Pepper,37.76,65.89,275,foil,7.42,morphological,88.36,oven-dried,25.86,69.39,0.37,non-viable,1816,yes
Chili_Pepper_01858,Chili Pepper,11.68,60.47,190,paper,9.11,none,77.27,sun-dried,20.24,84.87,60.78,low,2624,yes
Chili_Pepper_01859,Chili Pepper,8.14,40.28,178,plastic,6.31,none,75.68,oven-dried,33.23,73.12,74.45,medium,2842,no
Chili_Pepper_01860,Chili Pepper,-0.09,57.01,422,foil,5.73,none,68.24,air-dried,27.66,93.35,57.78,low,1207,yes
Chili_Pepper_01861,Chili Pepper,37.32,65.07,472,foil,5.41,physiological,82.57,silica_gel_dried,34.67,83.7,0.0,non-viable,144,yes
Chili_Pepper_01862,Chili Pepper,0.8,34.67,471,plastic,6.03,none,63.35,air-dried,33.05,79.4,44.58,low,1721,yes
Chili_Pepper_01863,Chili Pepper,4.61,74.55,33,foil,6.66,none,72.8,air-dried,27.88,64.01,66.17,medium,485,no
Chili_Pepper_01864,Chili Pepper,39.06,23.1,481,vacuum,3.0,none,63.21,air-dried,33.0,69.31,21.16,non-viable,1497,yes
Chili_Pepper_01865,Chili Pepper,5.72,74.88,8,plastic,10.15,morphological,60.89,air-dried,32.35,90.09,56.73,low,1238,yes
Chili_Pepper_01866,Chili Pepper,14.29,86.42,44,vacuum,8.12,morphological,88.98,air-dried,24.86,69.37,72.45,medium,2232,no
Chili_Pepper_01867,Chili Pepper,6.77,42.05,30,plastic,6.23,none,86.19,air-dried,28.91,89.08,88.2,high,1732,no
Chili_Pepper_01868,Chili Pepper,-0.64,55.42,304,vacuum,5.71,none,72.73,silica_gel_dried,22.48,88.18,71.15,medium,126,yes
Chili_Pepper_01869,Chili Pepper,5.66,79.44,587,plastic,10.49,none,87.97,air-dried,31.37,93.7,29.08,non-viable,216,yes
Chili_Pepper_01870,Chili Pepper,30.35,78.8,251,vacuum,7.77,none,90.12,oven-dried,34.49,71.07,43.58,low,10,yes
Chili_Pepper_01871,Chili Pepper,13.41,42.08,552,plastic,5.88,none,79.51,sun-dried,25.68,66.55,42.2,low,495,yes
Chili_Pepper_01872,Chili Pepper,5.05,84.06,255,foil,8.72,none,61.98,air-dried,34.34,83.96,48.57,low,69,yes
Chili_Pepper_01873,Chili Pepper,27.92,86.56,20,paper,11.96,none,66.77,sun-dried,34.49,64.01,36.73,non-viable,2510,yes
Chili_Pepper_01874,Chili Pepper,3.29,82.3,140,foil,7.17,none,73.58,oven-dried,24.25,73.13,62.7,low,2534,yes
Chili_Pepper_01875,Chili Pepper,7.44,80.86,577,plastic,10.24,physiological,68.46,sun-dried,23.35,75.97,21.17,non-viable,10,yes
Chili_Pepper_01876,Chili Pepper,14.5,36.74,479,foil,3.82,none,82.07,silica_gel_dried,31.37,94.83,56.36,low,10,yes
Chili_Pepper_01877,Chili Pepper,15.54,54.08,460,foil,6.82,physiological,87.98,silica_gel_dried,24.96,66.09,46.29,low,542,yes
Chili_Pepper_01878,Chili Pepper,39.77,43.31,33,paper,8.64,morphological,62.89,oven-dried,34.98,94.26,19.84,non-viable,1471,yes
Chili_Pepper_01879,Chili Pepper,39.08,77.35,596,plastic,9.42,none,75.03,silica_gel_dried,34.7,94.92,2.29,non-viable,732,yes
Chili_Pepper_01880,Chili Pepper,27.5,50.74,565,vacuum,4.43,morphological,96.32,silica_gel_dried,21.76,72.98,35.56,non-viable,673,yes
Chili_Pepper_01881,Chili Pepper,8.96,64.2,574,vacuum,5.44,none,71.35,silica_gel_dried,23.19,79.18,36.8,non-viable,2153,yes
Chili_Pepper_01882,Chili Pepper,29.34,63.22,519,paper,9.46,morphological,97.82,silica_gel_dried,21.68,62.57,1.5,non-viable,2334,yes
Chili_Pepper_01883,Chili Pepper,20.71,23.08,383,plastic,4.52,physiological,71.87,silica_gel_dried,23.3,80.63,62.64,low,2241,yes
Chili_Pepper_01884,Chili Pepper,39.75,50.94,212,foil,5.26,none,87.17,air-dried,24.56,73.1,19.1,non-viable,1270,yes
Chili_Pepper_01885,Chili Pepper,-2.75,85.36,178,foil,9.03,none,78.55,silica_gel_dried,30.63,63.62,66.52,medium,1168,no
Chili_Pepper_01886,Chili Pepper,28.34,64.54,155,plastic,8.76,physiological,67.93,silica_gel_dried,34.56,73.5,48.4,low,2819,yes
Chili_Pepper_01887,Chili Pepper,27.23,50.71,543,plastic,7.07,none,79.58,air-dried,23.4,63.96,29.13,non-viable,1807,yes
Chili_Pepper_01888,Chili Pepper,-1.69,55.58,592,foil,5.99,none,72.72,air-dried,20.06,92.8,34.07,non-viable,1273,yes
Chili_Pepper_01889,Chili Pepper,-3.58,31.83,523,foil,4.38,none,91.75,oven-dried,31.19,82.36,56.88,low,404,yes
Chili_Pepper_01890,Chili Pepper,-2.18,79.3,278,foil,7.66,none,86.08,sun-dried,23.27,73.55,75.95,medium,216,no
Chili_Pepper_01891,Chili Pepper,39.49,49.26,325,foil,4.88,physiological,91.72,air-dried,30.8,90.42,5.51,non-viable,2537,yes
Chili_Pepper_01892,Chili Pepper,19.15,42.52,386,vacuum,4.86,none,82.01,silica_gel_dried,32.78,71.46,67.78,medium,1996,no
Chili_Pepper_01893,Chili Pepper,12.54,26.36,493,plastic,5.35,none,69.2,air-dried,32.71,81.25,43.96,low,1467,yes
Chili_Pepper_01894,Chili Pepper,27.37,87.52,47,foil,8.65,none,65.88,silica_gel_dried,27.86,83.63,35.34,non-viable,502,yes
Chili_Pepper_01895,Chili Pepper,33.25,25.63,491,foil,3.0,none,82.69,oven-dried,29.02,67.22,40.11,low,58,yes
Chili_Pepper_01896,Chili Pepper,-0.64,42.5,395,foil,3.48,none,79.28,air-dried,30.19,82.41,74.85,medium,329,no
Chili_Pepper_01897,Chili Pepper,21.88,62.44,564,foil,5.5,physiological,75.58,oven-dried,25.44,65.77,24.92,non-viable,1486,yes
Chili_Pepper_01898,Chili Pepper,24.57,21.21,169,vacuum,3.0,none,95.89,oven-dried,33.15,78.85,98.81,high,812,no
Chili_Pepper_01899,Chili Pepper,16.49,68.5,40,foil,7.12,none,67.26,silica_gel_dried,29.7,69.54,69.08,medium,2413,no
Chili_Pepper_01900,Chili Pepper,1.77,33.93,118,vacuum,3.23,physiological,89.2,air-dried,23.07,91.23,88.05,high,1641,no
Chili_Pepper_01901,Chili Pepper,35.87,36.79,250,foil,4.41,physiological,60.35,air-dried,26.46,92.43,31.44,non-viable,1836,yes
Chili_Pepper_01902,Chili Pepper,-4.5,50.82,21,foil,4.99,physiological,61.14,air-dried,23.14,64.7,58.22,low,1518,yes
Chili_Pepper_01903,Chili Pepper,35.3,83.07,33,plastic,10.12,physiological,77.07,air-dried,27.13,68.74,35.7,non-viable,2200,yes
Chili_Pepper_01904,Chili Pepper,18.36,81.25,354,paper,11.45,none,97.07,air-dried,21.45,85.97,57.41,low,2570,yes
Chili_Pepper_01905,Chili Pepper,26.34,41.58,221,paper,7.69,none,82.62,air-dried,26.97,81.02,59.79,low,2460,yes
Chili_Pepper_01906,Chili Pepper,14.01,38.93,313,vacuum,3.61,none,67.79,silica_gel_dried,22.07,77.92,69.31,medium,10,yes
Chili_Pepper_01907,Chili Pepper,13.07,60.9,65,foil,5.93,none,95.72,silica_gel_dried,24.38,79.66,92.84,high,2428,no
Chili_Pepper_01908,Chili Pepper,2.45,85.95,13,plastic,11.14,none,71.5,sun-dried,27.11,60.3,59.05,low,1531,yes
Chili_Pepper_01909,Chili Pepper,5.49,57.89,101,vacuum,5.28,none,57.29,sun-dried,27.82,71.62,57.12,low,2444,yes
Chili_Pepper_01910,Chili Pepper,12.03,21.51,133,paper,6.42,physiological,82.66,silica_gel_dried,24.0,64.16,82.33,medium,2564,no
Chili_Pepper_01911,Chili Pepper,11.25,22.32,354,plastic,5.95,physiological,90.53,oven-dried,34.73,85.35,87.5,high,787,no
Chili_Pepper_01912,Chili Pepper,4.65,39.97,512,foil,4.39,none,96.95,silica_gel_dried,33.17,76.25,59.85,low,1186,yes
Chili_Pepper_01913,Chili Pepper,39.04,35.97,316,plastic,5.93,none,72.43,sun-dried,31.99,89.62,0.97,non-viable,440,yes
Chili_Pepper_01914,Chili Pepper,2.53,30.14,83,paper,7.85,none,70.86,sun-dried,23.95,70.05,72.78,medium,1608,no
Chili_Pepper_01915,Chili Pepper,-0.7,66.67,269,foil,7.01,none,62.71,oven-dried,22.99,83.33,63.29,low,1097,yes
Chili_Pepper_01916,Chili Pepper,10.1,87.28,496,vacuum,7.82,none,67.11,air-dried,33.95,82.46,28.6,non-viable,1408,yes
Chili_Pepper_01917,Chili Pepper,15.11,21.71,365,plastic,5.51,none,75.45,oven-dried,28.16,76.14,68.18,medium,1020,no
Chili_Pepper_01918,Chili Pepper,17.28,45.35,23,plastic,8.6,physiological,61.06,oven-dried,33.51,88.07,60.55,low,2822,yes
Chili_Pepper_01919,Chili Pepper,28.05,82.76,580,plastic,9.5,morphological,63.27,oven-dried,21.45,80.23,0.0,non-viable,353,yes
Chili_Pepper_01920,Chili Pepper,17.05,40.18,160,plastic,6.09,physiological,83.12,oven-dried,34.56,83.89,79.27,medium,1345,no
Chili_Pepper_01921,Chili Pepper,23.42,87.94,65,paper,12.59,none,81.3,silica_gel_dried,27.63,65.82,43.92,low,2609,yes
Chili_Pepper_01922,Chili Pepper,25.57,46.34,87,vacuum,4.04,none,68.57,sun-dried,28.78,89.44,67.61,medium,2291,no
Chili_Pepper_01923,Chili Pepper,35.14,62.78,577,vacuum,7.03,none,66.05,sun-dried,20.96,85.99,0.0,non-viable,288,yes
Chili_Pepper_01924,Chili Pepper,5.38,46.89,139,vacuum,4.61,none,61.09,air-dried,32.64,87.3,61.93,low,1598,yes
Chili_Pepper_01925,Chili Pepper,4.83,32.21,438,plastic,5.08,none,67.61,sun-dried,31.96,81.38,50.76,low,109,yes
Chili_Pepper_01926,Chili Pepper,3.0,46.74,154,plastic,6.63,none,99.0,silica_gel_dried,34.73,92.86,99.0,high,491,no
Chili_Pepper_01927,Chili Pepper,36.4,73.69,210,foil,7.51,none,73.63,air-dried,25.57,86.93,0.0,non-viable,1450,yes
Chili_Pepper_01928,Chili Pepper,21.18,66.53,205,foil,6.58,morphological,69.62,oven-dried,20.39,88.98,56.9,low,157,yes
Chili_Pepper_01929,Chili Pepper,-2.76,75.95,142,vacuum,6.22,morphological,80.39,sun-dried,22.68,89.11,75.46,medium,481,no
Chili_Pepper_01930,Chili Pepper,32.41,86.56,174,vacuum,8.27,none,96.91,oven-dried,31.89,91.81,12.55,non-viable,820,yes
Chili_Pepper_01931,Chili Pepper,2.67,68.21,462,plastic,9.71,none,76.91,sun-dried,31.57,79.86,41.51,low,1582,yes
Chili_Pepper_01932,Chili Pepper,6.59,76.29,5,vacuum,6.37,none,88.89,air-dried,30.44,78.57,82.98,medium,718,no
Chili_Pepper_01933,Chili Pepper,4.93,23.46,575,vacuum,3.89,physiological,80.9,silica_gel_dried,26.13,94.68,40.05,low,1528,yes
Chili_Pepper_01934,Chili Pepper,18.14,40.75,230,plastic,5.42,none,90.35,oven-dried,27.56,87.47,87.04,high,465,no
Chili_Pepper_01935,Chili Pepper,30.15,51.4,166,vacuum,4.2,none,78.6,silica_gel_dried,21.2,66.45,64.89,low,1970,yes
Chili_Pepper_01936,Chili Pepper,28.27,76.33,289,plastic,9.72,none,85.78,silica_gel_dried,29.7,93.75,2.36,non-viable,605,yes
Chili_Pepper_01937,Chili Pepper,26.36,76.71,153,foil,8.12,none,69.35,air-dried,33.3,89.07,42.79,low,1186,yes
Chili_Pepper_01938,Chili Pepper,30.54,68.75,233,plastic,9.05,physiological,73.72,air-dried,23.94,81.59,1.62,non-viable,855,yes
Chili_Pepper_01939,Chili Pepper,10.58,45.7,338,vacuum,4.04,none,70.84,silica_gel_dried,21.66,81.6,66.56,medium,559,no
Chili_Pepper_01940,Chili Pepper,-1.19,60.67,267,foil,5.76,none,82.01,oven-dried,28.4,85.11,81.2,medium,755,no
Chili_Pepper_01941,Chili Pepper,24.24,45.87,47,vacuum,3.35,none,63.18,oven-dried,30.68,94.01,60.51,low,503,yes
Chili_Pepper_01942,Chili Pepper,0.96,56.14,58,vacuum,4.91,morphological,67.1,air-dried,29.72,80.8,66.45,medium,1566,no
Chili_Pepper_01943,Chili Pepper,40.17,71.58,504,vacuum,7.33,none,77.95,air-dried,20.26,92.47,1.96,non-viable,1314,yes
Chili_Pepper_01944,Chili Pepper,36.11,76.59,264,vacuum,6.74,morphological,71.53,silica_gel_dried,29.32,68.13,0.0,non-viable,1795,yes
Chili_Pepper_01945,Chili Pepper,16.15,34.31,505,paper,7.43,morphological,85.07,air-dried,29.16,92.33,38.21,non-viable,414,yes
Chili_Pepper_01946,Chili Pepper,23.72,49.37,377,vacuum,4.59,none,81.74,air-dried,33.76,61.03,64.68,low,1702,yes
Chili_Pepper_01947,Chili Pepper,30.46,34.92,146,foil,3.77,physiological,70.06,oven-dried,23.96,66.93,67.54,medium,1630,no
Chili_Pepper_01948,Chili Pepper,24.19,42.72,273,vacuum,3.74,none,67.29,air-dried,21.57,87.91,65.77,medium,917,no
Chili_Pepper_01949,Chili Pepper,35.91,76.24,482,plastic,9.33,none,81.8,oven-dried,20.73,61.58,5.82,non-viable,1248,yes
Chili_Pepper_01950,Chili Pepper,40.52,21.23,14,plastic,4.69,none,66.35,silica_gel_dried,27.14,93.75,38.43,non-viable,2271,yes
Chili_Pepper_01951,Chili Pepper,23.76,91.02,407,plastic,11.23,physiological,86.27,oven-dried,21.63,65.45,0.0,non-viable,1448,yes
Chili_Pepper_01952,Chili Pepper,15.93,21.87,449,foil,3.43,none,85.6,air-dried,31.53,89.13,64.51,low,2264,yes
Chili_Pepper_01953,Chili Pepper,15.24,51.53,66,foil,6.41,none,77.75,air-dried,25.08,62.08,74.71,medium,885,no
Chili_Pepper_01954,Chili Pepper,-2.25,90.19,241,plastic,10.51,none,64.99,air-dried,31.85,80.76,50.16,low,2512,yes
Chili_Pepper_01955,Chili Pepper,35.06,49.33,426,foil,6.13,none,69.25,air-dried,29.87,69.38,0.87,non-viable,2699,yes
Chili_Pepper_01956,Chili Pepper,25.94,68.99,493,foil,7.11,none,69.52,silica_gel_dried,25.7,90.83,30.51,non-viable,1152,yes
Chili_Pepper_01957,Chili Pepper,-3.9,78.92,241,foil,7.47,none,94.67,oven-dried,21.14,91.0,83.28,medium,145,yes
Chili_Pepper_01958,Chili Pepper,-1.84,87.81,516,plastic,11.45,physiological,90.65,sun-dried,34.19,91.63,34.41,non-viable,1579,yes
Chili_Pepper_01959,Chili Pepper,12.69,62.55,437,paper,9.36,physiological,97.19,oven-dried,28.73,92.19,54.0,low,1064,yes
Chili_Pepper_01960,Chili Pepper,37.4,51.35,397,plastic,6.91,none,77.63,sun-dried,24.8,81.53,0.0,non-viable,291,yes
Chili_Pepper_01961,Chili Pepper,40.4,40.27,200,paper,7.38,none,67.44,silica_gel_dried,28.82,72.97,1.34,non-viable,2596,yes
Chili_Pepper_01962,Chili Pepper,41.37,47.87,15,plastic,6.89,physiological,91.09,silica_gel_dried,32.62,83.31,39.75,non-viable,319,yes
Chili_Pepper_01963,Chili Pepper,13.22,23.45,480,plastic,5.13,physiological,90.53,sun-dried,28.28,90.1,61.09,low,1289,yes
Chili_Pepper_01964,Chili Pepper,17.02,28.97,507,paper,7.46,none,57.65,air-dried,34.08,84.44,26.29,non-viable,2496,yes
Chili_Pepper_01965,Chili Pepper,32.3,73.33,584,foil,6.97,none,84.73,silica_gel_dried,27.7,70.62,1.22,non-viable,287,yes
Chili_Pepper_01966,Chili Pepper,13.01,62.51,450,vacuum,6.22,none,66.86,air-dried,34.21,79.18,46.45,low,1994,yes
Chili_Pepper_01967,Chili Pepper,29.82,89.76,474,vacuum,8.45,none,89.23,air-dried,21.75,90.88,3.88,non-viable,2742,yes
Chili_Pepper_01968,Chili Pepper,4.07,61.25,526,foil,7.18,none,99.0,air-dried,28.3,81.08,60.06,low,62,yes
Chili_Pepper_01969,Chili Pepper,23.35,37.18,129,plastic,5.69,none,62.85,air-dried,31.13,77.58,57.61,low,1458,yes
Chili_Pepper_01970,Chili Pepper,38.5,76.62,349,foil,8.88,physiological,68.87,oven-dried,33.72,80.83,0.0,non-viable,324,yes
Chili_Pepper_01971,Chili Pepper,41.45,85.81,360,foil,9.17,none,82.29,oven-dried,27.83,75.26,2.25,non-viable,220,yes
Chili_Pepper_01972,Chili Pepper,34.7,58.73,201,foil,5.9,none,85.22,sun-dried,27.56,81.78,50.11,low,1984,yes
Chili_Pepper_01973,Chili Pepper,4.23,38.74,87,foil,3.68,physiological,64.16,air-dried,23.32,94.15,66.39,medium,2559,no
Chili_Pepper_01974,Chili Pepper,4.17,87.66,497,foil,7.67,morphological,77.45,air-dried,31.3,69.8,38.41,non-viable,2374,yes
Chili_Pepper_01975,Chili Pepper,7.55,85.68,108,plastic,10.99,none,73.78,air-dried,28.01,71.75,59.09,low,314,yes
Chili_Pepper_01976,Chili Pepper,18.23,77.79,86,foil,7.59,physiological,71.59,silica_gel_dried,24.05,75.75,59.89,low,2293,yes
Chili_Pepper_01977,Chili Pepper,36.32,69.51,11,foil,7.14,none,77.83,oven-dried,31.0,68.63,50.36,low,2562,yes
Chili_Pepper_01978,Chili Pepper,-0.53,53.09,28,vacuum,5.6,none,80.22,oven-dried,28.14,86.91,78.84,medium,94,yes
Chili_Pepper_01979,Chili Pepper,11.92,45.64,404,plastic,6.96,none,64.87,oven-dried,32.66,89.69,48.07,low,156,yes
Chili_Pepper_01980,Chili Pepper,27.34,41.71,322,foil,3.96,physiological,67.86,air-dried,32.19,65.11,56.13,low,320,yes
Chili_Pepper_01981,Chili Pepper,4.85,33.69,114,foil,3.0,none,84.65,oven-dried,22.54,76.07,85.49,high,2695,no
Chili_Pepper_01982,Chili Pepper,4.7,23.93,165,vacuum,3.0,physiological,89.71,sun-dried,32.72,85.75,87.69,high,2721,no
Chili_Pepper_01983,Chili Pepper,36.26,90.82,288,foil,9.11,none,61.59,sun-dried,24.98,85.27,0.99,non-viable,176,yes
Chili_Pepper_01984,Chili Pepper,5.2,73.46,140,foil,6.8,none,74.29,oven-dried,20.82,62.26,69.51,medium,41,yes
Chili_Pepper_01985,Chili Pepper,21.51,30.36,115,paper,7.09,morphological,81.76,oven-dried,24.82,68.65,68.95,medium,1446,no
Chili_Pepper_01986,Chili Pepper,34.33,40.45,65,foil,4.87,physiological,66.47,sun-dried,21.36,84.93,42.94,low,2861,yes
Chili_Pepper_01987,Chili Pepper,15.75,83.16,42,vacuum,7.93,physiological,91.26,silica_gel_dried,21.01,61.32,77.93,medium,2286,no
Chili_Pepper_01988,Chili Pepper,30.44,40.43,385,plastic,6.4,none,72.06,oven-dried,29.7,83.43,50.0,low,10,yes
Chili_Pepper_01989,Chili Pepper,31.88,22.13,289,paper,6.22,none,94.05,air-dried,33.5,65.56,64.26,low,146,yes
Chili_Pepper_01990,Chili Pepper,30.15,90.93,203,paper,12.75,none,64.64,silica_gel_dried,29.84,65.59,0.0,non-viable,868,yes
Chili_Pepper_01991,Chili Pepper,38.82,50.31,109,foil,6.85,none,83.66,oven-dried,20.26,73.29,6.69,non-viable,1461,yes
Chili_Pepper_01992,Chili Pepper,23.14,62.73,392,paper,10.07,physiological,70.27,oven-dried,24.82,75.52,10.88,non-viable,2400,yes
Chili_Pepper_01993,Chili Pepper,27.85,39.55,223,plastic,6.33,morphological,87.32,oven-dried,26.58,68.74,58.23,low,1519,yes
Chili_Pepper_01994,Chili Pepper,11.45,46.89,158,foil,3.71,none,75.77,silica_gel_dried,31.05,85.68,75.4,medium,2273,no
Chili_Pepper_01995,Chili Pepper,22.69,23.64,591,foil,3.0,none,61.58,silica_gel_dried,27.34,63.7,30.93,non-viable,1143,yes
Chili_Pepper_01996,Chili Pepper,37.75,59.4,309,vacuum,5.67,none,93.87,oven-dried,30.41,67.35,0.49,non-viable,2234,yes
Chili_Pepper_01997,Chili Pepper,36.19,41.86,406,foil,4.67,physiological,69.02,sun-dried,25.11,88.54,34.04,non-viable,1908,yes
Chili_Pepper_01998,Chili Pepper,11.47,30.89,520,plastic,4.8,none,66.78,air-dried,25.53,60.66,42.52,low,10,yes
Chili_Pepper_01999,Chili Pepper,27.24,28.39,361,plastic,5.45,none,79.07,sun-dried,25.21,70.31,55.42,low,756,yes
Chili_Pepper_02000,Chili Pepper,5.93,66.57,334,paper,10.33,physiological,77.32,silica_gel_dried,33.51,83.47,57.65,low,2018,yes
Chili_Pepper_02001,Chili Pepper,22.12,32.25,4,plastic,6.36,morphological,76.11,oven-dried,23.93,71.13,77.06,medium,2716,no
Chili_Pepper_02002,Chili Pepper,19.86,55.78,189,vacuum,5.62,none,69.84,sun-dried,34.29,69.84,64.02,low,452,yes
Chili_Pepper_02003,Chili Pepper,40.73,55.32,547,foil,6.22,physiological,91.8,sun-dried,26.02,87.58,0.0,non-viable,1234,yes
Chili_Pepper_02004,Chili Pepper,-0.22,74.44,371,vacuum,7.09,physiological,79.75,silica_gel_dried,29.86,64.73,71.0,medium,1371,no
Chili_Pepper_02005,Chili Pepper,33.15,63.11,545,paper,10.31,none,78.46,sun-dried,21.76,93.75,4.2,non-viable,2274,yes
Chili_Pepper_02006,Chili Pepper,17.72,61.24,429,paper,9.82,none,89.07,silica_gel_dried,24.47,90.94,49.12,low,2489,yes
Chili_Pepper_02007,Chili Pepper,7.98,35.59,594,paper,7.34,none,76.87,sun-dried,20.84,70.99,31.69,non-viable,1729,yes
Chili_Pepper_02008,Chili Pepper,22.72,58.08,154,foil,5.25,physiological,92.0,air-dried,21.4,61.42,87.58,high,1654,no
Chili_Pepper_02009,Chili Pepper,37.56,82.43,564,vacuum,8.34,physiological,74.83,silica_gel_dried,33.17,61.26,0.21,non-viable,10,yes
Chili_Pepper_02010,Chili Pepper,33.47,26.49,529,foil,3.0,physiological,95.43,oven-dried,21.17,81.04,36.98,non-viable,1754,yes
