seed_lot_id,species,storage_temperature,storage_relative_humidity,storage_duration_months,packaging_type,seed_moisture_content,dormancy_type,initial_viability,drying_method,germination_temperature,germination_relative_humidity,final_germination_percentage,viability_class,remaining_seed_stock,regeneration_needed
Chili_Pepper_01560,Chili Pepper,32.64,59.03,84,vacuum,5.78,physiological,81.46,silica_gel_dried,29.57,70.53,78.69,medium,2786,no
Chili_Pepper_01561,Chili Pepper,27.84,88.11,107,foil,8.07,none,82.55,air-dried,29.13,77.35,77.56,medium,1254,no
Chili_Pepper_01562,Chili Pepper,4.35,75.83,41,paper,9.54,morphological,52.99,sun-dried,33.39,87.28,55.35,low,733,yes
Chili_Pepper_01563,Chili Pepper,15.25,76.19,74,plastic,9.38,morphological,91.42,air-dried,23.36,69.79,90.37,high,1872,no
Chili_Pepper_01564,Chili Pepper,9.54,39.68,10,foil,3.22,none,67.11,air-dried,23.44,64.78,67.94,medium,718,no
Chili_Pepper_01565,Chili Pepper,39.06,45.39,64,plastic,7.33,none,71.81,silica_gel_dried,28.85,82.45,1.96,non-viable,2469,yes
Chili_Pepper_01566,Chili Pepper,26.39,46.45,130,foil,5.56,none,74.64,oven-dried,22.66,68.29,74.19,medium,1944,no
Chili_Pepper_01567,Chili Pepper,39.38,45.22,72,vacuum,4.86,none,92.15,sun-dried,30.4,89.77,90.55,high,2744,no
Chili_Pepper_01568,Chili Pepper,31.04,73.84,91,paper,11.29,none,81.67,oven-dried,31.83,94.36,0.0,non-viable,852,yes
Chili_Pepper_01569,Chili Pepper,32.21,69.32,89,vacuum,5.05,morphological,65.87,air-dried,31.7,94.83,70.48,medium,1737,no
Chili_Pepper_01570,Chili Pepper,9.58,47.62,53,vacuum,4.61,none,80.89,silica_gel_dried,20.93,86.43,83.5,medium,212,no
Chili_Pepper_01571,Chili Pepper,34.89,65.66,134,plastic,8.27,morphological,79.29,air-dried,21.45,77.08,0.74,non-viable,527,yes
Chili_Pepper_01572,Chili Pepper,10.73,80.56,31,foil,8.18,none,78.46,air-dried,23.66,69.88,75.39,medium,959,no
Chili_Pepper_01573,Chili Pepper,33.87,56.02,21,paper,8.66,none,95.98,silica_gel_dried,27.3,93.74,96.21,high,2719,no
Chili_Pepper_01574,Chili Pepper,28.36,21.45,62,foil,3.0,none,72.53,sun-dried,33.78,85.71,71.68,medium,1830,no
Chili_Pepper_01575,Chili Pepper,18.95,42.91,86,foil,4.11,physiological,63.2,air-dried,28.21,80.77,65.63,medium,343,no
Chili_Pepper_01576,Chili Pepper,3.01,53.26,128,paper,8.37,none,98.8,silica_gel_dried,30.87,80.28,99.0,high,1002,no
Chili_Pepper_01577,Chili Pepper,23.24,71.35,92,paper,11.22,morphological,89.22,oven-dried,31.37,68.64,28.69,non-viable,2907,yes
Chili_Pepper_01578,Chili Pepper,24.35,31.88,134,foil,3.43,none,90.25,sun-dried,23.2,84.85,85.81,high,274,no
Chili_Pepper_01579,Chili Pepper,27.22,32.6,109,paper,7.41,none,83.44,air-dried,21.63,62.13,81.97,medium,2052,no
Chili_Pepper_01580,Chili Pepper,-1.88,26.89,63,vacuum,3.0,none,70.31,sun-dried,21.17,89.97,67.34,medium,2669,no
Chili_Pepper_01581,Chili Pepper,6.73,32.3,135,foil,3.0,physiological,63.6,sun-dried,20.92,88.93,63.13,low,1243,yes
Chili_Pepper_01582,Chili Pepper,21.36,81.42,41,plastic,10.08,none,70.58,oven-dried,21.92,87.21,72.27,medium,2939,no
Chili_Pepper_01583,Chili Pepper,35.07,69.94,20,plastic,8.29,none,63.81,silica_gel_dried,24.22,69.77,64.48,low,319,yes
Chili_Pepper_01584,Chili Pepper,5.93,45.23,73,vacuum,4.01,physiological,85.04,oven-dried,23.53,73.62,88.27,high,2148,no
Chili_Pepper_01585,Chili Pepper,37.16,80.44,30,paper,10.7,none,64.26,sun-dried,23.68,84.03,0.0,non-viable,1446,yes
Chili_Pepper_01586,Chili Pepper,40.83,46.92,22,vacuum,5.41,none,77.24,silica_gel_dried,26.66,81.03,78.56,medium,1958,no
Chili_Pepper_01587,Chili Pepper,-0.82,69.51,121,vacuum,6.85,none,60.29,air-dried,24.35,82.33,60.95,low,2835,yes
Chili_Pepper_01588,Chili Pepper,29.03,74.25,103,plastic,9.05,none,87.54,sun-dried,27.74,86.37,1.52,non-viable,1268,yes
Chili_Pepper_01589,Chili Pepper,13.68,64.61,55,plastic,8.06,none,73.83,sun-dried,33.64,90.34,71.08,medium,1127,no
Chili_Pepper_01590,Chili Pepper,1.48,65.23,68,foil,5.87,physiological,62.5,oven-dried,27.62,76.72,63.52,low,1326,yes
Chili_Pepper_01591,Chili Pepper,5.46,78.87,4,paper,10.58,none,65.18,air-dried,29.67,76.62,67.92,medium,2042,no
Chili_Pepper_01592,Chili Pepper,11.98,51.08,30,plastic,7.18,physiological,65.96,silica_gel_dried,30.06,78.55,67.35,medium,216,no
Chili_Pepper_01593,Chili Pepper,-4.16,21.53,64,foil,3.8,physiological,93.42,oven-dried,26.94,75.49,93.25,high,2134,no
Chili_Pepper_01594,Chili Pepper,27.64,36.52,140,foil,3.04,none,86.23,oven-dried,24.95,80.83,87.88,high,1305,no
Chili_Pepper_01595,Chili Pepper,16.32,35.19,61,foil,3.0,physiological,72.94,silica_gel_dried,29.71,88.46,72.96,medium,427,no
Chili_Pepper_01596,Chili Pepper,11.26,71.64,70,plastic,9.39,physiological,87.52,oven-dried,33.74,72.45,86.33,high,2871,no
Chili_Pepper_01597,Chili Pepper,35.78,42.62,104,plastic,6.12,none,71.81,sun-dried,30.15,60.16,12.04,non-viable,811,yes
Chili_Pepper_01598,Chili Pepper,40.42,79.86,63,foil,8.34,none,59.27,oven-dried,26.64,84.07,2.94,non-viable,1116,yes
Chili_Pepper_01599,Chili Pepper,16.54,83.45,8,vacuum,7.32,physiological,80.76,sun-dried,24.03,83.18,80.82,medium,2405,no
Chili_Pepper_01600,Chili Pepper,9.61,44.41,51,foil,4.58,physiological,63.05,air-dried,20.06,62.66,60.37,low,1467,yes
Chili_Pepper_01601,Chili Pepper,23.35,36.12,97,plastic,4.14,physiological,83.93,sun-dried,22.62,75.71,84.6,medium,2843,no
Chili_Pepper_01602,Chili Pepper,14.06,37.21,131,plastic,5.53,none,90.92,oven-dried,30.25,87.57,92.05,high,486,no
Chili_Pepper_01603,Chili Pepper,36.91,91.24,41,plastic,10.6,none,82.32,oven-dried,27.98,64.43,3.29,non-viable,1503,yes
Chili_Pepper_01604,Chili Pepper,8.56,62.31,88,paper,9.48,physiological,61.79,air-dried,31.17,85.29,60.84,low,438,yes
Chili_Pepper_01605,Chili Pepper,1.02,76.51,79,foil,7.41,none,96.63,silica_gel_dried,30.12,94.92,99.0,high,811,no
Chili_Pepper_01606,Chili Pepper,-4.29,61.81,102,plastic,8.91,none,78.88,air-dried,32.56,65.95,81.86,medium,1521,no
Chili_Pepper_01607,Chili Pepper,3.01,62.41,59,vacuum,7.09,none,77.54,oven-dried,26.17,60.86,78.58,medium,1775,no
Chili_Pepper_01608,Chili Pepper,-0.56,20.85,25,foil,3.0,physiological,97.52,silica_gel_dried,25.3,83.23,96.52,high,1121,no
Chili_Pepper_01609,Chili Pepper,37.8,31.15,112,foil,3.15,none,90.26,air-dried,23.84,71.78,86.22,high,1459,no
Chili_Pepper_01610,Chili Pepper,26.96,78.58,65,paper,11.54,none,89.31,air-dried,28.35,68.23,0.0,non-viable,592,yes
Chili_Pepper_01611,Chili Pepper,22.31,65.25,111,foil,6.25,physiological,67.94,air-dried,23.15,68.13,69.35,medium,2616,no
Chili_Pepper_01612,Chili Pepper,39.4,62.86,72,plastic,7.41,none,63.19,air-dried,34.87,84.44,0.0,non-viable,739,yes
Chili_Pepper_01613,Chili Pepper,24.05,30.57,63,vacuum,3.0,physiological,95.09,silica_gel_dried,33.73,91.41,93.02,high,2338,no
Chili_Pepper_01614,Chili Pepper,28.19,60.13,124,foil,6.36,none,55.56,sun-dried,26.73,66.45,57.01,low,1061,yes
Chili_Pepper_01615,Chili Pepper,2.45,70.22,60,foil,5.93,morphological,82.8,silica_gel_dried,30.6,85.31,80.61,medium,1489,no
Chili_Pepper_01616,Chili Pepper,8.52,21.03,82,plastic,4.67,none,74.88,oven-dried,33.39,72.89,71.45,medium,918,no
Chili_Pepper_01617,Chili Pepper,24.02,26.03,96,vacuum,3.0,none,66.65,silica_gel_dried,30.01,64.32,66.13,medium,2082,no
Chili_Pepper_01618,Chili Pepper,34.29,60.98,66,foil,7.12,none,92.66,oven-dried,33.84,94.47,57.86,low,412,yes
Chili_Pepper_01619,Chili Pepper,8.26,56.63,61,vacuum,5.16,morphological,58.58,sun-dried,27.32,73.53,56.7,low,340,yes
Chili_Pepper_01620,Chili Pepper,16.32,40.52,68,plastic,5.26,none,89.81,oven-dried,21.28,78.45,86.38,high,1579,no
Chili_Pepper_01621,Chili Pepper,8.26,65.96,44,vacuum,6.1,none,89.57,oven-dried,23.85,74.92,90.43,high,1317,no
Chili_Pepper_01622,Chili Pepper,8.6,88.46,99,plastic,10.32,none,85.05,sun-dried,32.12,89.4,88.8,high,1434,no
Chili_Pepper_01623,Chili Pepper,22.02,76.38,35,vacuum,6.17,morphological,67.16,air-dried,29.73,86.8,60.83,low,801,yes
Chili_Pepper_01624,Chili Pepper,38.19,84.08,23,plastic,10.67,morphological,95.91,air-dried,31.29,72.3,2.25,non-viable,1982,yes
Chili_Pepper_01625,Chili Pepper,40.88,29.79,62,plastic,4.48,none,89.81,oven-dried,30.16,79.83,91.16,high,797,no
Chili_Pepper_01626,Chili Pepper,21.59,51.09,117,foil,5.33,none,77.31,sun-dried,25.44,60.04,77.96,medium,1430,no
Chili_Pepper_01627,Chili Pepper,-3.86,58.46,86,vacuum,5.89,none,70.19,oven-dried,21.37,70.33,68.15,medium,2376,no
Chili_Pepper_01628,Chili Pepper,7.99,75.75,19,plastic,8.5,physiological,59.72,air-dried,28.54,87.2,61.49,low,1792,yes
Chili_Pepper_01629,Chili Pepper,25.82,80.42,72,vacuum,7.52,physiological,67.74,air-dried,25.89,80.91,69.5,medium,2517,no
Chili_Pepper_01630,Chili Pepper,38.47,29.15,38,paper,6.98,none,64.52,silica_gel_dried,31.5,79.9,14.69,non-viable,1290,yes
Chili_Pepper_01631,Chili Pepper,1.87,41.34,51,paper,7.47,physiological,97.92,silica_gel_dried,33.84,87.78,97.13,high,808,no
Chili_Pepper_01632,Chili Pepper,33.94,33.81,127,foil,3.43,none,76.64,silica_gel_dried,34.94,80.86,80.41,medium,1927,no
Chili_Pepper_01633,Chili Pepper,36.34,20.83,46,plastic,4.74,physiological,70.38,silica_gel_dried,21.38,77.02,70.17,medium,642,no
Chili_Pepper_01634,Chili Pepper,-0.78,60.77,132,plastic,8.62,physiological,88.7,air-dried,33.37,94.69,86.44,high,838,no
Chili_Pepper_01635,Chili Pepper,37.53,55.4,133,vacuum,4.69,physiological,74.05,silica_gel_dried,21.38,67.3,68.93,medium,703,no
Chili_Pepper_01636,Chili Pepper,22.98,41.93,141,vacuum,3.4,none,94.62,air-dried,20.9,88.48,95.43,high,2896,no
Chili_Pepper_01637,Chili Pepper,34.77,36.25,67,plastic,5.57,none,70.59,air-dried,29.67,88.88,72.46,medium,1845,no
Chili_Pepper_01638,Chili Pepper,26.66,22.92,105,vacuum,3.4,physiological,84.83,oven-dried,25.63,81.82,79.61,medium,611,no
Chili_Pepper_01639,Chili Pepper,26.9,44.66,11,vacuum,3.1,none,81.9,air-dried,34.39,62.04,87.91,high,826,no
Chili_Pepper_01640,Chili Pepper,36.12,59.43,126,plastic,7.79,morphological,73.71,silica_gel_dried,21.89,63.08,2.59,non-viable,2336,yes
Chili_Pepper_01641,Chili Pepper,30.86,70.79,59,foil,7.17,none,73.42,air-dried,21.79,93.88,76.74,medium,1396,no
Chili_Pepper_01642,Chili Pepper,14.21,86.06,91,vacuum,7.65,none,84.31,air-dried,24.69,67.74,80.18,medium,850,no
Chili_Pepper_01643,Chili Pepper,12.98,53.53,25,vacuum,4.63,none,98.8,silica_gel_dried,20.9,90.7,96.11,high,586,no
Chili_Pepper_01644,Chili Pepper,40.53,48.33,25,plastic,7.28,none,87.28,air-dried,26.65,83.96,1.21,non-viable,1627,yes
Chili_Pepper_01645,Chili Pepper,7.41,89.63,86,vacuum,10.16,none,69.22,air-dried,20.52,77.18,67.38,medium,1444,no
Chili_Pepper_01646,Chili Pepper,12.71,88.02,77,paper,11.49,none,95.79,silica_gel_dried,26.24,68.97,97.13,high,1955,no
Chili_Pepper_01647,Chili Pepper,1.77,79.1,76,plastic,9.15,none,71.82,oven-dried,34.52,65.42,72.64,medium,959,no
Chili_Pepper_01648,Chili Pepper,10.94,47.2,101,plastic,6.8,none,72.92,air-dried,31.37,68.06,71.37,medium,1545,no
Chili_Pepper_01649,Chili Pepper,22.46,21.54,2,plastic,4.51,physiological,91.6,air-dried,26.92,80.68,90.69,high,1730,no
Chili_Pepper_01650,Chili Pepper,4.11,21.41,5,foil,3.0,none,61.74,sun-dried,24.65,74.78,62.12,low,332,yes
Chili_Pepper_01651,Chili Pepper,15.02,50.37,88,paper,8.63,none,74.52,silica_gel_dried,32.81,64.73,75.23,medium,634,no
Chili_Pepper_01652,Chili Pepper,23.61,78.52,16,foil,8.01,physiological,68.55,air-dried,30.44,72.74,66.8,medium,459,no
Chili_Pepper_01653,Chili Pepper,13.11,56.5,103,foil,5.35,none,89.74,silica_gel_dried,20.01,90.34,89.7,high,975,no
Chili_Pepper_01654,Chili Pepper,30.49,20.85,62,paper,6.4,none,79.13,silica_gel_dried,20.53,93.72,81.17,medium,2367,no
Chili_Pepper_01655,Chili Pepper,19.22,78.82,33,vacuum,7.63,none,69.84,air-dried,23.87,94.97,70.32,medium,1635,no
Chili_Pepper_01656,Chili Pepper,10.28,25.42,62,vacuum,3.03,none,74.45,air-dried,33.29,88.99,74.64,medium,2623,no
Chili_Pepper_01657,Chili Pepper,29.06,31.86,15,plastic,5.37,morphological,77.84,silica_gel_dried,27.58,88.64,76.61,medium,1847,no
Chili_Pepper_01658,Chili Pepper,21.04,20.81,133,plastic,4.16,physiological,89.28,air-dried,26.6,85.03,93.14,high,664,no
Chili_Pepper_01659,Chili Pepper,16.23,22.04,115,plastic,4.71,none,71.45,oven-dried,21.2,62.58,70.4,medium,2590,no
Chili_Pepper_01660,Chili Pepper,2.57,65.27,55,plastic,8.89,none,67.71,air-dried,34.09,91.4,67.69,medium,1632,no
Chili_Pepper_01661,Chili Pepper,41.38,33.63,96,foil,4.7,none,84.91,sun-dried,23.66,87.65,4.81,non-viable,1719,yes
Chili_Pepper_01662,Chili Pepper,3.17,55.98,97,foil,5.14,none,75.64,silica_gel_dried,32.95,91.64,73.56,medium,912,no
Chili_Pepper_01663,Chili Pepper,13.08,86.25,143,foil,7.95,physiological,79.96,air-dried,23.06,61.6,81.07,medium,2793,no
Chili_Pepper_01664,Chili Pepper,22.52,80.54,143,foil,7.37,none,80.89,sun-dried,21.89,82.22,79.05,medium,451,no
Chili_Pepper_01665,Chili Pepper,38.86,57.14,121,foil,6.09,none,69.24,air-dried,31.54,77.39,0.53,non-viable,193,yes
Chili_Pepper_01666,Chili Pepper,9.17,37.19,62,paper,8.08,morphological,67.47,air-dried,28.22,81.72,65.95,medium,1189,no
Chili_Pepper_01667,Chili Pepper,0.39,21.27,109,vacuum,3.0,none,84.02,silica_gel_dried,20.98,90.15,83.52,medium,1328,no
Chili_Pepper_01668,Chili Pepper,28.22,84.15,131,vacuum,8.58,physiological,96.32,oven-dried,33.06,64.25,0.0,non-viable,2378,yes
Chili_Pepper_01669,Chili Pepper,39.69,42.83,3,plastic,6.2,none,74.82,oven-dried,33.5,78.63,71.41,medium,369,no
Chili_Pepper_01670,Chili Pepper,16.24,69.23,49,plastic,8.5,morphological,88.54,oven-dried,32.49,88.55,81.67,medium,2081,no
Chili_Pepper_01671,Chili Pepper,41.91,84.96,115,vacuum,7.99,none,71.79,oven-dried,29.4,60.01,4.99,non-viable,923,yes
Chili_Pepper_01672,Chili Pepper,10.13,82.91,62,foil,8.44,none,84.43,oven-dried,32.99,89.79,88.0,high,817,no
Chili_Pepper_01673,Chili Pepper,36.39,65.02,94,foil,5.9,none,83.43,air-dried,21.71,91.41,30.01,non-viable,2286,yes
Chili_Pepper_01674,Chili Pepper,-4.93,47.8,56,paper,8.25,none,87.02,oven-dried,34.04,64.55,87.05,high,676,no
Chili_Pepper_01675,Chili Pepper,26.94,69.12,137,paper,9.54,morphological,99.0,silica_gel_dried,31.88,94.62,1.24,non-viable,849,yes
Chili_Pepper_01676,Chili Pepper,36.6,45.06,92,vacuum,4.24,physiological,86.69,oven-dried,28.79,62.13,86.92,high,143,yes
Chili_Pepper_01677,Chili Pepper,8.16,77.29,38,vacuum,7.29,none,64.52,air-dried,21.62,80.7,60.05,low,687,yes
Chili_Pepper_01678,Chili Pepper,34.84,66.03,65,foil,6.14,none,66.24,air-dried,30.36,81.27,69.16,medium,2575,no
Chili_Pepper_01679,Chili Pepper,23.17,27.53,40,vacuum,3.0,none,94.11,silica_gel_dried,34.13,91.64,90.48,high,2311,no
Chili_Pepper_01680,Chili Pepper,10.05,38.32,45,paper,6.62,none,64.98,silica_gel_dried,34.08,80.25,68.65,medium,2452,no
Chili_Pepper_01681,Chili Pepper,-2.98,59.02,143,vacuum,5.65,physiological,98.0,oven-dried,20.26,77.09,99.0,high,1635,no
Chili_Pepper_01682,Chili Pepper,26.1,52.64,84,vacuum,4.47,none,95.0,air-dried,30.8,67.27,96.4,high,63,yes
Chili_Pepper_01683,Chili Pepper,12.64,72.22,48,foil,6.92,none,80.05,silica_gel_dried,24.31,66.46,75.92,medium,2658,no
Chili_Pepper_01684,Chili Pepper,20.55,71.47,5,foil,6.97,physiological,95.33,oven-dried,30.02,72.79,94.95,high,2941,no
Chili_Pepper_01685,Chili Pepper,4.34,80.74,110,vacuum,7.61,none,88.18,silica_gel_dried,34.75,79.18,91.2,high,1403,no
Chili_Pepper_01686,Chili Pepper,-4.09,63.78,18,plastic,7.39,none,80.84,air-dried,28.29,87.2,76.24,medium,2800,no
Chili_Pepper_01687,Chili Pepper,-0.45,86.61,115,paper,11.83,physiological,61.92,sun-dried,31.27,61.45,65.99,medium,2032,no
Chili_Pepper_01688,Chili Pepper,25.12,69.46,127,plastic,8.15,none,77.75,air-dried,32.67,75.67,78.29,medium,935,no
Chili_Pepper_01689,Chili Pepper,0.99,87.56,83,foil,8.97,none,89.44,air-dried,21.46,68.71,88.68,high,1442,no
Chili_Pepper_01690,Chili Pepper,8.98,80.01,34,vacuum,6.73,physiological,61.34,sun-dried,33.94,67.7,58.27,low,2527,yes
Chili_Pepper_01691,Chili Pepper,22.82,51.01,104,paper,8.22,none,63.97,air-dried,27.75,60.64,64.95,low,2458,yes
Chili_Pepper_01692,Chili Pepper,7.83,88.01,144,foil,9.18,none,80.04,sun-dried,30.53,63.96,81.95,medium,1780,no
Chili_Pepper_01693,Chili Pepper,17.22,75.96,114,foil,7.08,none,87.37,oven-dried,24.21,86.06,89.91,high,1898,no
Chili_Pepper_01694,Chili Pepper,14.39,85.41,91,plastic,9.66,none,92.55,oven-dried,34.14,78.0,92.27,high,2585,no
Chili_Pepper_01695,Chili Pepper,31.53,72.52,115,plastic,8.87,physiological,65.54,silica_gel_dried,34.77,84.6,0.0,non-viable,1390,yes
Chili_Pepper_01696,Chili Pepper,13.96,24.5,36,plastic,4.99,physiological,57.93,sun-dried,20.99,60.38,60.18,low,1729,yes
Chili_Pepper_01697,Chili Pepper,8.3,91.0,45,foil,8.06,physiological,85.18,air-dried,31.09,82.27,84.59,medium,2908,no
Chili_Pepper_01698,Chili Pepper,41.34,32.16,29,vacuum,3.03,none,91.72,silica_gel_dried,28.33,83.91,88.43,high,2574,no
Chili_Pepper_01699,Chili Pepper,3.12,35.21,48,foil,3.41,none,87.58,sun-dried,29.34,78.71,87.56,high,1549,no
Chili_Pepper_01700,Chili Pepper,25.1,33.57,27,plastic,5.24,none,66.74,sun-dried,33.88,63.91,64.48,low,426,yes
Chili_Pepper_01701,Chili Pepper,24.31,60.53,130,foil,5.99,none,98.02,silica_gel_dried,29.46,68.6,98.24,high,1930,no
Chili_Pepper_01702,Chili Pepper,11.43,52.33,139,foil,5.58,none,96.24,silica_gel_dried,27.79,62.43,97.4,high,2770,no
Chili_Pepper_01703,Chili Pepper,29.95,75.41,35,paper,10.21,none,76.97,oven-dried,23.83,79.55,67.77,medium,2562,no
Chili_Pepper_01704,Chili Pepper,30.43,70.15,112,plastic,8.62,none,63.71,air-dried,24.79,70.31,0.0,non-viable,876,yes
Chili_Pepper_01705,Chili Pepper,17.39,91.14,106,foil,8.48,none,69.22,sun-dried,23.21,62.87,66.4,medium,2109,no
Chili_Pepper_01706,Chili Pepper,10.18,26.21,85,plastic,5.68,none,83.06,oven-dried,24.73,80.41,83.81,medium,686,no
Chili_Pepper_01707,Chili Pepper,0.32,39.41,78,foil,4.13,physiological,96.2,air-dried,27.69,61.35,98.4,high,335,no
Chili_Pepper_01708,Chili Pepper,35.89,86.48,42,vacuum,7.72,none,62.57,sun-dried,33.82,93.08,22.72,non-viable,1172,yes
Chili_Pepper_01709,Chili Pepper,41.24,67.13,21,foil,5.97,physiological,74.54,silica_gel_dried,21.96,77.13,74.23,medium,813,no
Chili_Pepper_01710,Chili Pepper,8.18,39.38,38,plastic,5.46,none,66.29,silica_gel_dried,27.36,65.64,69.53,medium,1106,no
Chili_Pepper_01711,Chili Pepper,10.04,78.9,49,paper,11.44,physiological,87.02,air-dried,26.21,75.74,88.94,high,132,yes
Chili_Pepper_01712,Chili Pepper,25.35,54.68,45,plastic,6.6,none,64.76,silica_gel_dried,32.29,70.55,63.68,low,1329,yes
Chili_Pepper_01713,Chili Pepper,31.6,28.31,131,plastic,5.07,physiological,62.17,oven-dried,27.86,62.24,59.8,low,2750,yes
Chili_Pepper_01714,Chili Pepper,34.73,26.53,72,plastic,5.31,morphological,77.49,air-dried,34.07,73.32,76.16,medium,196,no
Chili_Pepper_01715,Chili Pepper,31.09,78.69,138,paper,12.3,none,83.73,sun-dried,31.92,93.12,0.0,non-viable,1834,yes
Chili_Pepper_01716,Chili Pepper,26.98,23.7,127,paper,6.28,none,91.1,sun-dried,27.82,61.31,88.66,high,578,no
Chili_Pepper_01717,Chili Pepper,24.23,53.94,51,plastic,7.65,physiological,89.23,silica_gel_dried,22.52,83.32,91.62,high,686,no
Chili_Pepper_01718,Chili Pepper,-4.32,44.97,92,foil,5.17,morphological,95.2,air-dried,31.1,83.93,95.25,high,503,no
Chili_Pepper_01719,Chili Pepper,18.02,71.26,128,vacuum,5.9,none,84.01,sun-dried,26.92,87.69,85.85,high,1624,no
Chili_Pepper_01720,Chili Pepper,28.3,74.7,109,paper,10.76,none,86.72,oven-dried,20.96,62.85,0.0,non-viable,746,yes
Chili_Pepper_01721,Chili Pepper,9.23,41.29,91,vacuum,3.78,none,86.91,silica_gel_dried,20.11,60.63,85.2,high,476,no
Chili_Pepper_01722,Chili Pepper,6.6,43.64,13,vacuum,3.41,none,88.68,silica_gel_dried,23.86,63.57,93.61,high,398,no
Chili_Pepper_01723,Chili Pepper,14.4,23.28,31,plastic,4.97,none,87.69,oven-dried,23.06,77.47,89.8,high,2437,no
Chili_Pepper_01724,Chili Pepper,20.58,37.64,118,vacuum,3.03,none,67.45,air-dried,28.37,93.89,67.63,medium,2790,no
Chili_Pepper_01725,Chili Pepper,-4.48,43.79,58,plastic,6.59,none,66.53,oven-dried,21.37,62.31,66.05,medium,1983,no
Chili_Pepper_01726,Chili Pepper,30.32,27.42,144,plastic,4.61,morphological,84.89,oven-dried,21.33,90.09,82.95,medium,961,no
Chili_Pepper_01727,Chili Pepper,28.31,26.3,73,plastic,4.73,morphological,63.26,oven-dried,27.67,78.13,64.84,low,1260,yes
Chili_Pepper_01728,Chili Pepper,5.56,40.57,27,plastic,6.42,none,80.42,oven-dried,34.34,91.95,80.69,medium,2138,no
Chili_Pepper_01729,Chili Pepper,6.68,49.69,23,foil,4.87,none,74.22,sun-dried,23.11,68.13,75.55,medium,1872,no
Chili_Pepper_01730,Chili Pepper,3.2,68.28,21,foil,6.36,physiological,71.54,air-dried,30.78,70.29,72.3,medium,881,no
Chili_Pepper_01731,Chili Pepper,14.36,83.39,23,paper,9.7,morphological,84.31,silica_gel_dried,22.87,64.01,85.07,high,2360,no
Chili_Pepper_01732,Chili Pepper,40.11,55.83,123,foil,5.31,none,93.15,air-dried,21.95,87.93,3.86,non-viable,778,yes
Chili_Pepper_01733,Chili Pepper,13.36,70.06,22,paper,9.26,physiological,81.1,air-dried,29.98,88.71,80.8,medium,2594,no
Chili_Pepper_01734,Chili Pepper,38.52,79.42,130,vacuum,7.84,physiological,67.31,sun-dried,22.33,93.97,1.66,non-viable,317,yes
Chili_Pepper_01735,Chili Pepper,3.52,45.33,129,foil,4.03,none,89.77,sun-dried,26.34,60.08,87.82,high,467,no
Chili_Pepper_01736,Chili Pepper,6.25,79.77,27,plastic,8.93,none,77.66,silica_gel_dried,32.1,85.05,75.7,medium,1981,no
Chili_Pepper_01737,Chili Pepper,18.83,45.55,51,plastic,7.46,none,68.16,oven-dried,21.13,84.72,68.54,medium,2325,no
Chili_Pepper_01738,Chili Pepper,2.1,87.85,117,vacuum,7.41,none,61.29,silica_gel_dried,21.5,64.75,64.04,low,2616,yes
Chili_Pepper_01739,Chili Pepper,0.33,74.94,91,plastic,8.74,physiological,69.58,air-dried,20.1,88.43,71.34,medium,1514,no
Chili_Pepper_01740,Chili Pepper,26.49,40.29,82,vacuum,3.64,physiological,64.73,silica_gel_dried,27.51,75.31,65.15,medium,2928,no
Chili_Pepper_01741,Chili Pepper,11.09,52.09,127,paper,8.48,none,63.9,oven-dried,31.46,90.59,65.54,medium,1647,no
Chili_Pepper_01742,Chili Pepper,27.84,32.9,122,foil,4.15,none,71.82,oven-dried,24.32,84.45,72.2,medium,472,no
Chili_Pepper_01743,Chili Pepper,5.68,30.07,78,vacuum,3.0,physiological,84.75,air-dried,20.33,81.54,85.34,high,2275,no
Chili_Pepper_01744,Chili Pepper,9.09,37.92,111,foil,3.96,morphological,77.69,sun-dried,27.19,82.42,78.3,medium,1071,no
Chili_Pepper_01745,Chili Pepper,36.96,82.3,124,plastic,9.73,none,79.98,silica_gel_dried,26.07,81.45,0.0,non-viable,2282,yes
Chili_Pepper_01746,Chili Pepper,22.24,79.9,57,paper,11.46,none,95.04,silica_gel_dried,21.72,87.23,95.4,high,2094,no
Chili_Pepper_01747,Chili Pepper,0.76,80.83,121,foil,7.44,morphological,82.78,oven-dried,34.92,82.0,81.95,medium,72,yes
Chili_Pepper_01748,Chili Pepper,14.77,23.71,33,paper,6.22,physiological,94.4,silica_gel_dried,24.29,84.21,91.92,high,1410,no
Chili_Pepper_01749,Chili Pepper,-0.3,79.21,52,plastic,9.97,physiological,94.23,oven-dried,28.93,77.8,92.46,high,961,no
Chili_Pepper_01750,Chili Pepper,-1.89,37.67,31,plastic,5.56,morphological,76.62,air-dried,28.48,85.37,82.52,medium,2361,no
Chili_Pepper_01751,Chili Pepper,21.52,41.83,136,plastic,5.46,none,70.41,air-dried,26.86,68.21,70.18,medium,218,no
Chili_Pepper_01752,Chili Pepper,0.25,40.11,109,paper,7.32,none,63.02,air-dried,24.07,63.28,63.09,low,2116,yes
Chili_Pepper_01753,Chili Pepper,5.08,49.0,54,plastic,6.94,physiological,82.99,air-dried,25.94,87.8,80.28,medium,588,no
Chili_Pepper_01754,Chili Pepper,-1.59,87.53,57,vacuum,8.49,none,87.4,silica_gel_dried,28.47,75.11,89.57,high,1651,no
