seed_lot_id,species,storage_temperature,storage_relative_humidity,storage_duration_months,packaging_type,seed_moisture_content,dormancy_type,initial_viability,drying_method,germination_temperature,germination_relative_humidity,final_germination_percentage,viability_class,remaining_seed_stock,regeneration_needed
Eggplant_00894,Eggplant,31.57,54.23,116,vacuum,5.12,none,83.19,air-dried,27.49,77.25,82.25,medium,1316,no
Eggplant_00895,Eggplant,1.02,20.27,35,vacuum,3.0,physiological,71.47,silica_gel_dried,30.25,83.59,76.3,medium,2266,no
Eggplant_00896,Eggplant,7.42,41.88,4,glass_jar,5.32,physiological,77.34,silica_gel_dried,22.86,77.94,79.71,medium,1476,no
Eggplant_00897,Eggplant,32.01,63.41,11,foil,6.2,physiological,79.2,silica_gel_dried,26.44,74.85,75.78,medium,2605,no
Eggplant_00898,Eggplant,0.12,75.95,140,plastic,9.82,none,77.39,air-dried,26.61,89.85,75.79,medium,1582,no
Eggplant_00899,Eggplant,14.38,36.02,43,plastic,6.09,none,80.23,oven-dried,28.42,64.4,79.84,medium,1135,no
Eggplant_00900,Eggplant,32.79,57.98,108,foil,5.09,none,84.87,silica_gel_dried,28.16,64.46,85.44,high,548,no
Eggplant_00901,Eggplant,40.62,28.86,48,paper,6.03,none,67.58,silica_gel_dried,26.05,83.15,0.0,non-viable,2002,yes
Eggplant_00902,Eggplant,27.95,20.8,26,vacuum,3.0,none,61.52,air-dried,31.44,90.55,61.2,low,318,yes
Eggplant_00903,Eggplant,-4.37,52.45,39,paper,8.08,none,71.79,air-dried,28.76,74.68,73.44,medium,2121,no
Eggplant_00904,Eggplant,2.28,41.6,138,plastic,6.13,morphological,65.25,air-dried,23.47,60.26,62.58,low,1865,yes
Eggplant_00905,Eggplant,34.59,40.99,72,glass_jar,4.77,physiological,66.48,air-dried,27.97,70.14,67.85,medium,1752,no
Eggplant_00906,Eggplant,8.83,68.36,8,foil,7.53,none,74.81,air-dried,32.37,65.28,68.42,medium,534,no
Eggplant_00907,Eggplant,38.5,47.04,114,paper,9.1,none,69.39,air-dried,30.8,94.12,0.0,non-viable,159,yes
Eggplant_00908,Eggplant,38.2,72.08,122,foil,8.05,none,87.22,silica_gel_dried,34.75,83.08,0.92,non-viable,408,yes
Eggplant_00909,Eggplant,34.48,48.46,67,plastic,6.22,physiological,74.95,sun-dried,28.85,68.97,63.42,low,2835,yes
Eggplant_00910,Eggplant,6.57,36.64,11,plastic,6.11,none,70.03,sun-dried,22.23,83.83,68.0,medium,2962,no
Eggplant_00911,Eggplant,19.82,22.36,102,vacuum,3.37,morphological,66.75,air-dried,31.36,60.83,64.87,low,312,yes
Eggplant_00912,Eggplant,41.99,40.34,122,plastic,5.35,morphological,69.85,silica_gel_dried,31.0,82.58,1.51,non-viable,2141,yes
Eggplant_00913,Eggplant,9.23,35.74,67,vacuum,3.46,morphological,65.69,sun-dried,33.24,82.7,61.97,low,2749,yes
Eggplant_00914,Eggplant,41.59,36.04,73,paper,7.87,physiological,91.96,silica_gel_dried,32.73,81.34,3.59,non-viable,970,yes
Eggplant_00915,Eggplant,-3.8,25.72,14,vacuum,3.0,none,88.17,air-dried,26.74,70.02,87.19,high,2247,no
Eggplant_00916,Eggplant,7.09,90.91,62,plastic,10.55,none,69.56,silica_gel_dried,25.86,78.19,67.85,medium,1850,no
Eggplant_00917,Eggplant,1.26,70.16,36,foil,7.94,physiological,67.35,silica_gel_dried,24.21,70.64,64.94,low,1163,yes
Eggplant_00918,Eggplant,1.21,66.1,42,foil,6.35,physiological,69.02,air-dried,24.02,65.89,67.32,medium,854,no
Eggplant_00919,Eggplant,21.93,49.4,102,foil,5.48,none,95.48,oven-dried,28.46,82.06,98.12,high,306,no
Eggplant_00920,Eggplant,33.75,51.68,31,plastic,5.76,morphological,55.09,sun-dried,25.51,60.32,57.98,low,1276,yes
Eggplant_00921,Eggplant,10.58,46.95,142,foil,4.9,none,63.19,sun-dried,27.08,76.52,62.97,low,1370,yes
Eggplant_00922,Eggplant,2.07,44.89,103,plastic,8.57,morphological,69.85,silica_gel_dried,31.04,88.9,67.95,medium,1344,no
Eggplant_00923,Eggplant,30.2,87.01,29,foil,6.64,morphological,99.0,air-dried,32.54,62.44,98.43,high,1574,no
Eggplant_00924,Eggplant,-4.4,22.83,48,plastic,4.35,physiological,83.29,silica_gel_dried,31.95,68.23,85.0,medium,1962,no
Eggplant_00925,Eggplant,17.91,85.07,71,paper,11.54,none,83.71,air-dried,29.43,66.62,84.43,medium,2795,no
Eggplant_00926,Eggplant,-1.38,83.38,118,paper,11.74,none,83.08,sun-dried,25.72,67.57,84.04,medium,1143,no
Eggplant_00927,Eggplant,-0.72,64.72,39,plastic,8.76,none,73.4,sun-dried,31.29,61.84,72.62,medium,1384,no
Eggplant_00928,Eggplant,1.62,38.76,135,vacuum,3.22,none,55.95,air-dried,26.39,62.93,52.86,low,599,yes
Eggplant_00929,Eggplant,33.67,80.2,26,paper,11.64,physiological,91.23,oven-dried,32.39,85.34,1.85,non-viable,2471,yes
Eggplant_00930,Eggplant,37.11,69.66,135,vacuum,6.96,physiological,94.78,oven-dried,34.69,77.31,3.84,non-viable,1983,yes
Eggplant_00931,Eggplant,40.08,55.92,115,paper,10.47,physiological,96.34,air-dried,31.22,85.97,0.39,non-viable,758,yes
Eggplant_00932,Eggplant,2.6,65.71,107,foil,6.73,none,64.53,oven-dried,32.84,92.42,65.54,medium,2725,no
Eggplant_00933,Eggplant,-4.07,51.46,136,foil,5.67,none,74.06,oven-dried,29.84,87.35,78.82,medium,808,no
Eggplant_00934,Eggplant,39.71,24.56,104,foil,3.0,none,77.71,oven-dried,30.03,93.7,76.64,medium,1105,no
Eggplant_00935,Eggplant,1.95,31.68,83,plastic,5.36,morphological,71.93,oven-dried,25.88,83.48,72.94,medium,145,yes
Eggplant_00936,Eggplant,21.01,45.79,70,vacuum,4.91,physiological,62.04,air-dried,33.4,70.18,63.82,low,2617,yes
Eggplant_00937,Eggplant,-0.2,61.47,45,foil,6.93,none,85.89,sun-dried,34.74,70.04,85.63,high,2796,no
Eggplant_00938,Eggplant,23.26,70.61,114,foil,7.66,none,58.11,air-dried,33.27,77.76,55.23,low,558,yes
Eggplant_00939,Eggplant,7.71,66.56,110,glass_jar,7.02,none,90.41,sun-dried,22.82,75.9,94.83,high,399,no
Eggplant_00940,Eggplant,-0.88,48.63,109,vacuum,4.09,morphological,67.78,air-dried,24.84,60.34,67.25,medium,2475,no
Eggplant_00941,Eggplant,3.74,63.77,99,glass_jar,7.46,none,64.74,air-dried,24.5,92.08,64.54,low,369,yes
Eggplant_00942,Eggplant,28.59,79.35,72,vacuum,8.67,none,81.12,silica_gel_dried,26.39,66.37,16.74,non-viable,1581,yes
Eggplant_00943,Eggplant,29.71,59.87,55,plastic,7.99,none,87.99,sun-dried,31.94,85.96,85.91,high,301,no
Eggplant_00944,Eggplant,17.18,83.88,49,plastic,10.55,none,84.7,sun-dried,30.11,94.46,86.19,high,844,no
Eggplant_00945,Eggplant,3.86,76.0,123,foil,7.61,none,71.57,sun-dried,26.4,91.06,72.95,medium,694,no
Eggplant_00946,Eggplant,23.76,67.24,50,vacuum,5.67,none,63.68,silica_gel_dried,23.77,66.55,63.58,low,306,yes
Eggplant_00947,Eggplant,36.95,37.68,19,vacuum,3.62,none,62.75,oven-dried,25.23,88.97,62.09,low,2586,yes
Eggplant_00948,Eggplant,28.94,61.03,86,vacuum,7.25,morphological,94.78,silica_gel_dried,33.61,74.79,93.88,high,2354,no
Eggplant_00949,Eggplant,38.64,63.95,111,foil,6.92,none,91.99,air-dried,28.41,83.28,0.67,non-viable,1421,yes
Eggplant_00950,Eggplant,41.43,59.6,97,foil,5.86,none,64.5,oven-dried,27.03,91.09,0.0,non-viable,2112,yes
Eggplant_00951,Eggplant,1.39,25.67,84,paper,6.89,none,96.04,air-dried,30.79,90.55,96.13,high,2122,no
Eggplant_00952,Eggplant,15.55,30.83,16,vacuum,4.37,none,86.4,air-dried,34.84,80.72,85.12,high,350,no
Eggplant_00953,Eggplant,38.03,72.7,128,paper,10.93,morphological,91.34,air-dried,25.68,84.25,0.0,non-viable,1136,yes
Eggplant_00954,Eggplant,20.92,71.65,3,foil,8.15,none,66.82,oven-dried,28.27,83.67,67.12,medium,2538,no
Eggplant_00955,Eggplant,6.6,59.41,113,foil,5.74,none,60.74,air-dried,28.74,73.8,59.78,low,1786,yes
Eggplant_00956,Eggplant,20.49,40.98,94,foil,4.94,physiological,69.04,oven-dried,27.24,69.59,68.31,medium,2116,no
Eggplant_00957,Eggplant,24.23,37.52,17,glass_jar,5.52,physiological,99.0,silica_gel_dried,31.66,85.47,97.96,high,896,no
Eggplant_00958,Eggplant,34.25,37.82,105,glass_jar,5.96,none,62.79,sun-dried,24.85,92.1,7.69,non-viable,1487,yes
Eggplant_00959,Eggplant,37.97,67.84,90,foil,7.13,none,73.06,sun-dried,23.93,75.51,0.0,non-viable,944,yes
Eggplant_00960,Eggplant,25.82,82.04,92,vacuum,7.48,none,85.8,oven-dried,32.55,65.68,81.57,medium,1787,no
Eggplant_00961,Eggplant,20.93,55.61,80,plastic,7.73,none,60.9,sun-dried,27.08,77.89,60.33,low,2750,yes
Eggplant_00962,Eggplant,5.33,38.56,132,vacuum,4.22,morphological,58.89,sun-dried,25.84,71.84,56.5,low,1346,yes
Eggplant_00963,Eggplant,8.58,67.25,4,glass_jar,7.92,physiological,60.38,sun-dried,25.74,89.89,61.66,low,941,yes
Eggplant_00964,Eggplant,35.89,63.37,28,vacuum,6.49,none,64.34,sun-dried,28.68,88.25,62.87,low,2151,yes
Eggplant_00965,Eggplant,6.19,24.62,74,vacuum,3.43,none,66.25,silica_gel_dried,23.03,81.37,66.8,medium,228,no
Eggplant_00966,Eggplant,22.27,88.34,47,plastic,10.88,none,74.88,sun-dried,34.51,60.56,74.03,medium,1454,no
Eggplant_00967,Eggplant,24.57,20.5,27,foil,3.14,none,74.03,oven-dried,25.88,64.74,73.03,medium,363,no
Eggplant_00968,Eggplant,31.69,76.9,11,paper,12.46,physiological,66.17,silica_gel_dried,34.11,90.53,38.6,non-viable,1267,yes
Eggplant_00969,Eggplant,18.58,85.32,133,vacuum,7.09,none,63.88,sun-dried,34.69,91.36,64.61,low,1113,yes
Eggplant_00970,Eggplant,-2.68,26.45,102,vacuum,3.18,morphological,58.85,sun-dried,23.97,63.23,57.94,low,957,yes
Eggplant_00971,Eggplant,-1.0,20.81,7,glass_jar,3.0,none,76.4,air-dried,24.29,75.5,76.04,medium,2251,no
Eggplant_00972,Eggplant,33.93,21.37,128,glass_jar,3.0,physiological,80.07,silica_gel_dried,30.95,61.18,74.61,medium,803,no
Eggplant_00973,Eggplant,34.01,43.15,125,plastic,7.38,none,92.6,air-dried,33.61,68.06,3.74,non-viable,1329,yes
Eggplant_00974,Eggplant,-0.99,91.19,33,foil,9.72,none,92.27,air-dried,24.94,65.41,95.78,high,1263,no
Eggplant_00975,Eggplant,16.21,60.95,128,vacuum,6.74,none,60.22,air-dried,33.34,77.95,57.55,low,2627,yes
Eggplant_00976,Eggplant,-0.22,32.13,144,paper,7.78,none,85.43,sun-dried,30.6,87.8,86.82,high,486,no
Eggplant_00977,Eggplant,15.34,68.46,25,vacuum,5.08,none,88.3,oven-dried,31.19,94.22,90.21,high,1843,no
Eggplant_00978,Eggplant,15.88,72.63,42,vacuum,5.85,physiological,87.05,sun-dried,25.61,90.73,90.26,high,2733,no
Eggplant_00979,Eggplant,11.61,84.18,111,paper,10.5,none,88.05,air-dried,31.27,62.91,89.41,high,2644,no
Eggplant_00980,Eggplant,16.36,64.9,117,plastic,8.03,none,94.72,silica_gel_dried,33.71,87.09,95.73,high,1304,no
Eggplant_00981,Eggplant,32.59,69.34,107,plastic,8.11,none,87.8,silica_gel_dried,24.3,62.74,2.96,non-viable,2639,yes
Eggplant_00982,Eggplant,-4.03,78.02,110,plastic,9.62,none,94.64,air-dried,30.18,74.3,99.0,high,90,yes
Eggplant_00983,Eggplant,34.76,71.65,1,paper,11.28,none,65.32,oven-dried,34.95,84.41,62.5,low,1815,yes
Eggplant_00984,Eggplant,20.64,35.46,54,vacuum,3.0,physiological,78.49,oven-dried,22.74,61.33,83.99,medium,1651,no
Eggplant_00985,Eggplant,4.04,86.98,58,vacuum,9.11,none,69.28,oven-dried,29.86,70.66,70.65,medium,2362,no
Eggplant_00986,Eggplant,18.39,50.33,67,vacuum,4.45,physiological,59.09,sun-dried,34.95,83.86,59.08,low,2769,yes
Eggplant_00987,Eggplant,23.81,69.36,107,plastic,9.2,physiological,96.18,silica_gel_dried,23.5,61.5,64.04,low,2719,yes
Eggplant_00988,Eggplant,19.52,24.47,8,plastic,4.62,physiological,88.12,silica_gel_dried,31.25,76.62,88.27,high,1912,no
Eggplant_00989,Eggplant,22.66,38.42,93,vacuum,3.52,none,87.6,sun-dried,29.53,85.17,85.71,high,2246,no
Eggplant_00990,Eggplant,20.18,60.53,69,glass_jar,6.44,none,90.84,air-dried,33.8,71.85,88.92,high,1922,no
Eggplant_00991,Eggplant,10.26,85.62,15,vacuum,9.05,none,76.27,air-dried,25.09,91.45,77.71,medium,555,no
Eggplant_00992,Eggplant,20.14,60.38,70,foil,6.41,none,90.59,air-dried,28.57,63.38,92.04,high,705,no
Eggplant_00993,Eggplant,24.66,41.68,16,glass_jar,4.37,morphological,75.5,sun-dried,22.77,79.61,74.64,medium,315,no
Eggplant_00994,Eggplant,25.12,47.12,41,paper,7.97,physiological,65.2,air-dried,24.72,79.76,67.21,medium,139,yes
Eggplant_00995,Eggplant,3.49,90.54,3,foil,9.13,physiological,76.12,sun-dried,30.26,80.4,74.96,medium,2985,no
Eggplant_00996,Eggplant,3.78,38.15,134,plastic,5.87,physiological,76.32,air-dried,31.21,89.95,76.13,medium,1662,no
Eggplant_00997,Eggplant,-1.47,85.19,1,foil,7.9,none,93.56,air-dried,29.5,79.76,88.92,high,647,no
Eggplant_00998,Eggplant,12.52,65.75,98,plastic,8.02,none,89.04,sun-dried,29.4,76.82,87.25,high,2120,no
Eggplant_00999,Eggplant,24.27,55.94,139,paper,8.96,none,97.16,silica_gel_dried,22.74,89.28,3.38,non-viable,2385,yes
Eggplant_01000,Eggplant,38.03,34.1,18,foil,4.53,none,83.27,oven-dried,29.77,76.43,80.58,medium,1864,no
Eggplant_01001,Eggplant,28.92,57.81,25,vacuum,5.05,physiological,95.72,oven-dried,31.41,78.2,96.31,high,2802,no
Eggplant_01002,Eggplant,14.62,39.65,142,glass_jar,4.2,none,87.94,oven-dried,31.38,81.31,85.85,high,989,no
Eggplant_01003,Eggplant,34.3,54.35,102,plastic,7.79,none,92.4,oven-dried,30.91,69.58,2.5,non-viable,1988,yes
Eggplant_01004,Eggplant,-4.88,49.21,15,vacuum,4.96,none,66.17,oven-dried,24.54,75.58,67.81,medium,2820,no
Eggplant_01005,Eggplant,29.12,76.48,71,glass_jar,8.54,none,56.99,air-dried,23.54,63.37,13.19,non-viable,2095,yes
Eggplant_01006,Eggplant,30.68,86.4,46,foil,7.52,physiological,76.89,silica_gel_dried,22.15,90.37,72.03,medium,1486,no
Eggplant_01007,Eggplant,5.65,46.72,122,vacuum,4.51,physiological,70.2,silica_gel_dried,27.52,71.77,73.41,medium,1645,no
Eggplant_01008,Eggplant,20.73,32.66,84,vacuum,3.45,physiological,80.84,air-dried,32.96,85.91,77.8,medium,102,yes
Eggplant_01009,Eggplant,40.82,42.46,53,plastic,7.03,none,67.4,sun-dried,34.0,84.72,1.58,non-viable,91,yes
Eggplant_01010,Eggplant,-4.74,30.15,39,plastic,4.45,none,82.84,oven-dried,34.8,69.29,78.88,medium,1450,no
Eggplant_01011,Eggplant,-2.84,22.76,95,plastic,5.75,physiological,61.66,air-dried,25.31,65.08,60.04,low,2782,yes
Eggplant_01012,Eggplant,28.04,57.11,64,vacuum,6.33,none,69.85,silica_gel_dried,29.57,77.01,72.81,medium,1151,no
Eggplant_01013,Eggplant,40.57,85.5,107,glass_jar,8.2,physiological,66.48,sun-dried,26.99,89.94,0.0,non-viable,1977,yes
Eggplant_01014,Eggplant,35.32,85.39,84,paper,11.35,physiological,54.6,sun-dried,34.84,89.04,1.28,non-viable,1263,yes
Eggplant_01015,Eggplant,11.58,53.11,51,plastic,7.89,none,88.54,air-dried,24.54,80.33,90.44,high,1081,no
Eggplant_01016,Eggplant,24.37,86.34,14,vacuum,8.08,none,78.74,sun-dried,34.84,90.78,76.03,medium,1524,no
Eggplant_01017,Eggplant,17.45,53.6,11,paper,8.84,none,90.52,air-dried,31.43,67.23,88.39,high,2027,no
Eggplant_01018,Eggplant,32.65,28.71,30,vacuum,3.7,none,74.83,air-dried,25.81,73.58,74.84,medium,2762,no
Eggplant_01019,Eggplant,15.83,50.98,142,paper,9.22,none,79.78,oven-dried,24.59,77.58,78.6,medium,1623,no
Eggplant_01020,Eggplant,24.96,56.75,23,plastic,6.82,none,51.04,sun-dried,26.81,63.5,53.69,low,1426,yes
Eggplant_01021,Eggplant,32.71,69.8,30,plastic,8.83,none,80.3,air-dried,28.63,62.28,44.8,low,2058,yes
Eggplant_01022,Eggplant,34.83,31.69,54,glass_jar,4.81,none,87.84,oven-dried,25.8,60.53,90.99,high,2376,no
Eggplant_01023,Eggplant,17.79,30.01,121,foil,3.55,none,73.47,silica_gel_dried,31.31,84.12,76.06,medium,19,yes
Eggplant_01024,Eggplant,-0.67,45.48,102,vacuum,4.87,physiological,63.75,silica_gel_dried,28.4,77.54,62.77,low,2586,yes
Eggplant_01025,Eggplant,23.31,41.61,23,plastic,6.4,none,87.06,air-dried,25.76,92.2,87.7,high,2138,no
Eggplant_01026,Eggplant,39.04,30.04,101,plastic,5.38,none,94.19,oven-dried,34.1,65.85,0.0,non-viable,566,yes
Eggplant_01027,Eggplant,26.04,45.1,121,plastic,5.73,none,63.83,sun-dried,33.86,78.24,62.2,low,335,yes
Eggplant_01028,Eggplant,-3.75,89.49,44,plastic,11.0,none,85.19,oven-dried,25.9,85.79,84.67,medium,1694,no
Eggplant_01029,Eggplant,29.97,76.69,124,foil,7.6,none,89.57,air-dried,31.32,66.24,3.2,non-viable,447,yes
Eggplant_01030,Eggplant,36.87,34.3,40,plastic,6.15,physiological,70.78,silica_gel_dried,34.16,70.06,68.58,medium,2785,no
Eggplant_01031,Eggplant,3.74,72.72,65,foil,6.16,none,71.64,sun-dried,30.69,85.13,73.04,medium,1109,no
Eggplant_01032,Eggplant,23.31,21.47,89,foil,3.0,physiological,87.94,silica_gel_dried,27.88,94.36,91.44,high,1145,no
Eggplant_01033,Eggplant,11.78,66.14,46,vacuum,6.18,none,93.1,silica_gel_dried,28.8,75.82,93.4,high,2293,no
Eggplant_01034,Eggplant,34.87,76.19,62,vacuum,6.42,none,92.67,air-dried,27.36,76.34,53.59,low,1926,yes
Eggplant_01035,Eggplant,-3.29,88.52,40,vacuum,7.66,none,55.32,sun-dried,28.85,66.84,59.22,low,1786,yes
Eggplant_01036,Eggplant,20.13,80.56,132,plastic,10.19,physiological,78.99,silica_gel_dried,32.36,81.38,46.1,low,2215,yes
Eggplant_01037,Eggplant,8.59,87.82,90,paper,13.15,morphological,64.45,oven-dried,28.63,70.07,62.75,low,832,yes
Eggplant_01038,Eggplant,41.99,90.57,132,paper,12.65,physiological,90.48,silica_gel_dried,26.28,75.25,2.79,non-viable,0,yes
Eggplant_01039,Eggplant,-4.24,66.84,44,plastic,8.95,none,84.13,sun-dried,31.08,73.19,80.25,medium,683,no
Eggplant_01040,Eggplant,6.85,39.37,47,foil,4.16,physiological,55.81,sun-dried,30.69,65.64,55.98,low,2555,yes
Eggplant_01041,Eggplant,18.26,59.83,47,glass_jar,5.55,none,66.11,air-dried,23.84,77.87,62.68,low,815,yes
Eggplant_01042,Eggplant,0.75,57.38,121,plastic,7.73,none,80.41,air-dried,25.62,69.15,78.92,medium,1074,no
Eggplant_01043,Eggplant,15.17,70.01,91,foil,7.05,none,86.4,oven-dried,34.77,91.13,86.81,high,2656,no
Eggplant_01044,Eggplant,1.52,42.58,55,plastic,6.46,none,99.0,oven-dried,27.73,79.41,99.0,high,573,no
Eggplant_01045,Eggplant,29.9,83.11,72,vacuum,7.37,none,89.22,air-dried,24.18,89.61,82.24,medium,1456,no
Eggplant_01046,Eggplant,38.59,64.49,84,plastic,7.62,physiological,98.38,air-dried,23.71,64.97,0.0,non-viable,2388,yes
Eggplant_01047,Eggplant,-0.76,57.22,43,plastic,8.29,none,99.0,silica_gel_dried,34.43,94.67,97.36,high,895,no
Eggplant_01048,Eggplant,37.02,59.61,104,plastic,7.83,physiological,68.41,sun-dried,28.21,80.07,3.48,non-viable,1888,yes
Eggplant_01049,Eggplant,30.76,91.15,93,vacuum,8.18,physiological,76.65,oven-dried,24.4,60.58,2.58,non-viable,992,yes
Eggplant_01050,Eggplant,10.12,71.67,61,plastic,9.65,none,77.98,sun-dried,33.41,76.62,78.18,medium,2748,no
Eggplant_01051,Eggplant,29.89,67.81,80,plastic,8.35,physiological,72.11,silica_gel_dried,28.97,73.39,0.0,non-viable,1099,yes
Eggplant_01052,Eggplant,39.22,91.88,139,vacuum,8.16,none,61.43,sun-dried,23.37,81.52,0.46,non-viable,2431,yes
Eggplant_01053,Eggplant,37.02,35.59,16,foil,3.95,none,61.74,sun-dried,32.05,74.86,60.91,low,2740,yes
Eggplant_01054,Eggplant,15.53,55.53,20,paper,9.06,none,77.62,air-dried,32.19,75.33,72.89,medium,1866,no
Eggplant_01055,Eggplant,21.04,36.69,100,glass_jar,3.75,none,63.21,silica_gel_dried,32.86,72.04,70.5,medium,1521,no
Eggplant_01056,Eggplant,12.21,42.46,92,vacuum,4.51,none,60.9,silica_gel_dried,26.82,89.79,62.62,low,428,yes
Eggplant_01057,Eggplant,3.29,85.06,21,foil,7.82,morphological,90.31,oven-dried,24.32,82.64,90.06,high,313,no
Eggplant_01058,Eggplant,14.71,83.16,79,vacuum,6.11,physiological,59.78,sun-dried,29.56,67.6,59.85,low,1978,yes
Eggplant_01059,Eggplant,14.91,48.96,32,vacuum,4.08,physiological,95.68,air-dried,26.88,67.64,95.59,high,2046,no
Eggplant_01060,Eggplant,8.23,23.86,80,paper,6.8,none,92.5,air-dried,31.7,82.51,95.52,high,973,no
Eggplant_01061,Eggplant,20.3,26.52,2,plastic,4.53,none,79.12,air-dried,33.8,68.65,77.59,medium,470,no
Eggplant_01062,Eggplant,30.4,86.82,140,glass_jar,9.31,none,56.01,air-dried,25.3,70.02,0.0,non-viable,1613,yes
Eggplant_01063,Eggplant,6.37,62.19,98,paper,10.25,physiological,69.89,sun-dried,22.86,76.23,72.33,medium,1161,no
Eggplant_01064,Eggplant,13.28,40.92,33,vacuum,5.26,physiological,61.6,oven-dried,26.58,77.98,64.6,low,2746,yes
Eggplant_01065,Eggplant,34.0,22.82,134,foil,3.0,none,83.19,oven-dried,22.64,90.63,84.65,medium,2500,no
Eggplant_01066,Eggplant,31.64,61.57,26,foil,4.28,physiological,84.91,oven-dried,31.13,80.37,84.84,medium,2565,no
Eggplant_01067,Eggplant,30.58,34.31,77,vacuum,3.49,none,77.91,oven-dried,32.51,85.21,73.64,medium,1774,no
Eggplant_01068,Eggplant,8.19,77.51,3,plastic,10.05,none,77.94,sun-dried,23.86,89.5,76.3,medium,679,no
Eggplant_01069,Eggplant,37.28,70.36,130,foil,6.32,physiological,75.03,silica_gel_dried,22.75,62.57,0.0,non-viable,1860,yes
Eggplant_01070,Eggplant,9.45,32.46,115,foil,3.0,morphological,82.84,oven-dried,22.15,68.51,81.7,medium,1950,no
Eggplant_01071,Eggplant,12.36,87.56,107,plastic,11.94,physiological,91.35,oven-dried,33.92,70.52,94.02,high,73,yes
Eggplant_01072,Eggplant,39.75,38.9,73,paper,7.74,physiological,66.83,silica_gel_dried,22.05,69.35,1.62,non-viable,284,yes
Eggplant_01073,Eggplant,35.82,61.27,55,vacuum,5.77,none,61.18,sun-dried,34.68,92.78,59.57,low,2507,yes
Eggplant_01074,Eggplant,23.09,45.6,89,vacuum,4.21,physiological,95.22,silica_gel_dried,34.91,83.39,94.36,high,1581,no
Eggplant_01075,Eggplant,31.24,60.62,6,plastic,8.62,morphological,69.41,air-dried,30.62,79.74,64.86,low,2254,yes
Eggplant_01076,Eggplant,-1.69,52.86,102,vacuum,4.66,none,80.32,oven-dried,29.41,80.78,79.04,medium,2635,no
Eggplant_01077,Eggplant,41.27,73.09,63,vacuum,5.85,none,66.48,oven-dried,33.61,86.24,1.86,non-viable,984,yes
Eggplant_01078,Eggplant,6.68,48.78,76,glass_jar,5.41,none,87.45,sun-dried,33.42,76.52,86.84,high,2354,no
Eggplant_01079,Eggplant,-1.59,49.02,120,vacuum,4.36,none,83.03,air-dried,34.84,77.95,82.34,medium,2920,no
Eggplant_01080,Eggplant,31.13,69.48,71,vacuum,7.49,none,76.76,oven-dried,27.32,80.14,35.48,non-viable,193,yes
Eggplant_01081,Eggplant,29.21,38.99,29,plastic,5.86,none,56.06,sun-dried,28.06,91.51,54.5,low,917,yes
Eggplant_01082,Eggplant,1.22,70.25,36,plastic,8.25,physiological,84.31,sun-dried,34.51,91.12,85.55,high,1256,no
Eggplant_01083,Eggplant,17.21,57.78,35,paper,10.28,none,84.9,silica_gel_dried,28.42,72.8,88.06,high,1847,no
Eggplant_01084,Eggplant,9.03,60.58,30,vacuum,5.33,physiological,78.7,silica_gel_dried,23.2,62.32,81.9,medium,1393,no
Eggplant_01085,Eggplant,35.4,27.56,32,vacuum,3.0,physiological,71.5,silica_gel_dried,30.7,75.69,74.49,medium,2021,no
Eggplant_01086,Eggplant,24.09,84.53,19,vacuum,8.06,none,88.24,oven-dried,32.83,70.77,81.99,medium,1343,no
Eggplant_01087,Eggplant,12.13,28.99,27,foil,4.35,none,86.2,air-dried,33.04,87.01,86.04,high,2008,no
Eggplant_01088,Eggplant,20.19,35.0,43,vacuum,3.73,physiological,85.45,silica_gel_dried,26.6,74.33,85.66,high,1652,no
Eggplant_01089,Eggplant,28.05,37.64,70,plastic,5.78,none,88.26,air-dried,31.06,60.76,90.83,high,171,no
Eggplant_01090,Eggplant,-4.69,25.72,69,plastic,4.93,none,62.45,air-dried,23.41,68.32,64.17,low,2817,yes
Eggplant_01091,Eggplant,36.63,20.89,86,foil,3.0,none,75.51,oven-dried,31.11,61.71,76.06,medium,2468,no
Eggplant_01092,Eggplant,37.71,65.69,104,plastic,8.23,none,69.11,oven-dried,27.81,88.99,0.0,non-viable,422,yes
Eggplant_01093,Eggplant,39.47,56.83,72,plastic,8.12,none,86.03,oven-dried,31.64,75.74,2.79,non-viable,294,yes
Eggplant_01094,Eggplant,-3.11,36.93,65,plastic,6.24,none,97.79,silica_gel_dried,30.58,66.86,97.23,high,1918,no
Eggplant_01095,Eggplant,9.59,31.11,111,plastic,5.52,none,64.69,oven-dried,30.42,65.62,62.81,low,996,yes
Eggplant_01096,Eggplant,-0.47,66.69,111,foil,7.33,none,87.64,silica_gel_dried,23.8,87.14,88.43,high,1739,no
Eggplant_01097,Eggplant,32.61,42.09,4,foil,4.8,none,81.29,silica_gel_dried,23.4,74.21,82.52,medium,2236,no
Eggplant_01098,Eggplant,1.27,85.65,31,vacuum,7.9,none,72.72,sun-dried,29.35,84.52,72.91,medium,1543,no
Eggplant_01099,Eggplant,5.72,43.02,21,paper,7.88,physiological,96.61,air-dried,31.32,63.89,98.74,high,1851,no
Eggplant_01100,Eggplant,41.54,80.41,83,foil,6.53,none,55.13,sun-dried,34.63,89.21,0.0,non-viable,2439,yes
Eggplant_01101,Eggplant,25.83,89.05,86,glass_jar,9.66,physiological,70.86,air-dried,29.12,88.19,2.72,non-viable,1085,yes
